CMUN,COD_PROVINCIA,municipality_name,province_name,ccaa,population,households,area_km2,label_lat,label_lon,default_status,default_gap_pct,default_uncovered_households_2024,fixed_30_2023_pct,fixed_30_2024_pct,fixed_30_change_pp,fixed_30_uncovered_households_2024,fixed_100_2023_pct,fixed_100_2024_pct,fixed_100_change_pp,fixed_100_uncovered_households_2024,fixed_1gbps_2023_pct,fixed_1gbps_2024_pct,fixed_1gbps_change_pp,fixed_1gbps_uncovered_households_2024,mobile_4g_2023_pct,mobile_4g_2024_pct,mobile_4g_change_pp,mobile_4g_uncovered_households_2024,mobile_5g_2023_pct,mobile_5g_2024_pct,mobile_5g_change_pp,mobile_5g_uncovered_households_2024,mobile_5g_35_2023_pct,mobile_5g_35_2024_pct,mobile_5g_35_change_pp,mobile_5g_35_uncovered_households_2024,default_technology,default_threshold_pct,year
28038,28,Cercedilla,Madrid,"Madrid, Comunidad de",7648.0,2820.0,35.54,40.75542485382177,-4.064197441945198,Cumple umbral inicial,6.7,188.94,95.78,100.0,4.22,0.0,94.57,93.3,-1.27,189.0,91.41,88.62,-2.8,321.0,100.0,100.0,0.0,0.0,98.52,98.47,-0.05,43.14,61.1,59.22,-1.89,1150.12,fixed_100,90,2024
49071,49,Fonfría,Zamora,Castilla y León,783.0,387.0,132.54,41.64413889660725,-6.210426389738672,Cumple umbral inicial,6.72,26.01,0.0,93.28,93.28,26.0,0.0,93.28,93.28,26.0,0.0,93.28,93.28,26.0,87.35,82.76,-4.6,66.74,56.53,67.62,11.09,125.33,0.0,0.0,0.0,387.0,fixed_100,90,2024
13094,13,Villanueva de San Carlos,Ciudad Real,Castilla-La Mancha,277.0,134.0,108.85,38.601002319093936,-3.874201808807565,Cumple umbral inicial,6.72,9.0,100.0,93.28,-6.72,9.0,100.0,93.28,-6.72,9.0,100.0,93.28,-6.72,9.0,100.0,100.0,0.0,0.0,0.0,11.89,11.89,118.06,0.0,0.0,0.0,134.0,fixed_100,90,2024
13088,13,Valenzuela de Calatrava,Ciudad Real,Castilla-La Mancha,654.0,268.0,43.57,38.839153034685644,-3.776320704359333,Cumple umbral inicial,6.72,18.01,97.76,93.28,-4.48,18.0,97.76,93.28,-4.48,18.0,97.76,93.28,-4.48,18.0,100.0,100.0,-0.0,0.0,0.25,12.07,11.82,235.64,0.0,0.0,0.0,268.0,fixed_100,90,2024
23038,23,La Guardia de Jaén,Jaén,Andalucía,5175.0,1727.0,38.28,37.74949553621512,-3.6881938387882336,Cumple umbral inicial,6.72,116.05,98.11,93.98,-4.13,104.0,97.69,93.28,-4.41,116.0,65.5,73.83,8.32,452.0,100.0,100.0,-0.0,0.0,45.52,100.0,54.48,0.0,35.93,43.06,7.13,983.35,fixed_100,90,2024
49041,49,Castrogonzalo,Zamora,Castilla y León,431.0,208.0,24.84,41.98021543231919,-5.5943240976135025,Cumple umbral inicial,6.73,14.0,94.23,100.0,5.77,0.0,94.23,93.27,-0.96,14.0,94.23,89.42,-4.81,22.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,208.0,fixed_100,90,2024
16218,16,Uclés,Cuenca,Castilla-La Mancha,247.0,104.0,64.0,39.98908666768588,-2.859846662124455,Cumple umbral inicial,6.73,7.0,98.08,100.0,1.92,0.0,98.08,93.27,-4.81,7.0,98.08,93.27,-4.81,7.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,104.0,fixed_100,90,2024
46255,46,Vilallonga/Villalonga,Valencia/València,Comunitat Valenciana,4667.0,1799.0,43.37,38.88346384048526,-0.2273425970725843,Cumple umbral inicial,6.73,121.07,93.5,93.27,-0.23,121.0,93.5,93.27,-0.23,121.0,89.22,91.27,2.05,157.0,95.14,96.11,0.97,69.9,0.91,3.71,2.79,1732.32,0.0,0.0,0.0,1799.0,fixed_100,90,2024
25169,25,La Pobla de Cérvoles,Lleida,Cataluña,201.0,104.0,60.6,41.391681876004334,0.8776183766257055,Cumple umbral inicial,6.73,7.0,94.23,93.27,-0.96,7.0,94.23,93.27,-0.96,7.0,94.23,93.27,-0.96,7.0,100.0,100.0,-0.0,0.0,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,104.0,fixed_100,90,2024
30039,30,Totana,Murcia,"Murcia, Región de",33149.0,11273.0,287.86,37.787658655920445,-1.5175467076515854,Cumple umbral inicial,6.74,759.8,92.11,99.74,7.64,29.0,91.38,93.26,1.88,760.0,91.21,92.32,1.11,866.0,99.75,99.96,0.21,4.3,95.51,95.96,0.45,455.45,34.9,63.12,28.22,4157.69,fixed_100,90,2024
18107,18,Jayena,Granada,Andalucía,993.0,460.0,79.72,36.93751734214054,-3.792488224635446,Cumple umbral inicial,6.74,31.0,99.35,94.13,-5.22,27.0,99.13,93.26,-5.87,31.0,99.13,93.26,-5.87,31.0,100.0,100.0,0.0,0.0,99.78,99.89,0.11,0.52,0.0,0.0,0.0,460.0,fixed_100,90,2024
18136,18,Montejícar,Granada,Andalucía,2039.0,889.0,87.49,37.563791988261755,-3.5102701585842775,Cumple umbral inicial,6.75,60.01,99.33,98.88,-0.45,10.0,99.33,93.25,-6.07,60.0,98.76,93.25,-5.51,60.0,99.9,99.91,0.01,0.84,0.0,99.46,99.46,4.82,0.0,0.0,0.0,889.0,fixed_100,90,2024
06020,06,Bienvenida,Badajoz,Extremadura,2031.0,844.0,91.9,38.31446525524514,-6.211536135193607,Cumple umbral inicial,6.75,56.97,93.01,93.25,0.24,57.0,93.01,93.25,0.24,57.0,66.47,93.25,26.78,57.0,99.98,99.98,-0.0,0.16,0.01,99.64,99.62,3.06,0.0,0.0,0.0,844.0,fixed_100,90,2024
05023,05,Barromán,Ávila,Castilla y León,176.0,74.0,20.05,41.05613151746065,-4.9223982938899455,Cumple umbral inicial,6.76,5.0,100.0,93.24,-6.76,5.0,100.0,93.24,-6.76,5.0,100.0,93.24,-6.76,5.0,76.24,100.0,23.76,0.0,0.48,64.44,63.95,26.32,0.0,0.0,0.0,74.0,fixed_100,90,2024
47129,47,Quintanilla de Onésimo,Valladolid,Castilla y León,1004.0,414.0,55.27,41.60002062150058,-4.347819486397244,Cumple umbral inicial,6.76,27.99,96.62,93.24,-3.38,28.0,96.62,93.24,-3.38,28.0,96.62,93.24,-3.38,28.0,99.95,99.96,0.01,0.15,0.0,99.93,99.93,0.31,0.0,0.0,0.0,414.0,fixed_100,90,2024
19247,19,Salmerón,Guadalajara,Castilla-La Mancha,144.0,74.0,36.48,40.54615825270143,-2.4939453701308207,Cumple umbral inicial,6.76,5.0,97.3,100.0,2.7,0.0,97.3,93.24,-4.05,5.0,0.0,40.54,40.54,44.0,100.0,100.0,-0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,74.0,fixed_100,90,2024
08268,08,Cercs,Barcelona,Cataluña,1196.0,517.0,47.1,42.13835942559859,1.8345494960049866,Cumple umbral inicial,6.77,35.0,79.69,94.97,15.28,26.0,79.5,93.23,13.73,35.0,79.5,93.23,13.73,35.0,100.0,100.0,0.0,0.0,96.07,93.66,-2.41,32.79,0.0,0.0,0.0,517.0,fixed_100,90,2024
37245,37,Peñaparda,Salamanca,Castilla y León,319.0,192.0,62.36,40.31538719472011,-6.6704130396260775,Cumple umbral inicial,6.77,13.0,100.0,93.23,-6.77,13.0,100.0,93.23,-6.77,13.0,100.0,93.23,-6.77,13.0,99.98,100.0,0.02,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,fixed_100,90,2024
19304,19,Valdenuño Fernández,Guadalajara,Castilla-La Mancha,335.0,133.0,25.09,40.76312597985335,-3.3753780879108413,Cumple umbral inicial,6.77,9.0,97.74,93.23,-4.51,9.0,97.74,93.23,-4.51,9.0,97.74,93.23,-4.51,9.0,100.0,100.0,-0.0,0.0,60.73,60.7,-0.03,52.27,0.0,2.06,2.06,130.26,fixed_100,90,2024
03018,03,Altea,Alicante/Alacant,Comunitat Valenciana,23820.0,9293.0,34.59,38.6192774211916,-0.05135964742783013,Cumple umbral inicial,6.77,629.14,94.28,95.6,1.32,409.0,91.84,93.23,1.39,629.0,89.35,88.93,-0.42,1029.0,99.91,99.94,0.04,5.2,95.33,96.92,1.6,285.85,2.14,47.91,45.76,4841.02,fixed_100,90,2024
49260,49,Villanueva del Campo,Zamora,Castilla y León,778.0,354.0,40.17,41.97783166969089,-5.4114044879456555,Cumple umbral inicial,6.78,24.0,98.87,98.02,-0.85,7.0,98.87,93.22,-5.65,24.0,98.87,93.22,-5.65,24.0,100.0,100.0,-0.0,0.0,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,354.0,fixed_100,90,2024
43089,43,Montferri,Tarragona,Cataluña,435.0,162.0,19.28,41.263363820078794,1.3717280202218025,Cumple umbral inicial,6.79,11.0,91.07,95.68,4.61,7.0,91.07,93.21,2.14,11.0,91.07,93.21,2.14,11.0,100.0,100.0,0.0,0.0,61.22,64.2,2.99,57.99,0.0,0.0,0.0,162.0,fixed_100,90,2024
40065,40,Chañe,Segovia,Castilla y León,699.0,280.0,35.07,41.3427822875886,-4.431391749454847,Cumple umbral inicial,6.79,19.01,97.5,93.21,-4.29,19.0,97.5,93.21,-4.29,19.0,97.5,93.21,-4.29,19.0,100.0,100.0,0.0,0.0,20.64,94.16,73.52,16.35,0.0,0.0,0.0,280.0,fixed_100,90,2024
07031,07,Llucmajor,"Balears, Illes","Balears, Illes",39040.0,14466.0,327.21,39.44928393147631,2.850462549170686,Cumple umbral inicial,6.8,983.69,93.01,96.34,3.33,530.0,92.41,93.2,0.79,984.0,91.65,90.42,-1.23,1386.0,99.18,99.8,0.62,28.58,86.82,89.59,2.77,1506.56,59.26,51.83,-7.43,6967.89,fixed_100,90,2024
13045,13,Granátula de Calatrava,Ciudad Real,Castilla-La Mancha,696.0,309.0,153.48,38.7524230977246,-3.680335957173072,Cumple umbral inicial,6.8,21.01,96.12,93.2,-2.91,21.0,96.12,93.2,-2.91,21.0,96.12,93.2,-2.91,21.0,99.33,99.27,-0.05,2.25,0.0,1.14,1.14,305.46,0.0,0.0,0.0,309.0,fixed_100,90,2024
45006,45,Alcaudete de la Jara,Toledo,Castilla-La Mancha,1640.0,691.0,155.95,39.7561983707648,-4.850031863650255,Cumple umbral inicial,6.8,46.99,96.09,95.08,-1.01,34.0,96.09,93.2,-2.89,47.0,95.22,92.91,-2.32,49.0,99.87,99.92,0.05,0.58,0.05,89.95,89.9,69.43,0.0,0.0,0.0,691.0,fixed_100,90,2024
18020,18,Arenas del Rey,Granada,Andalucía,617.0,294.0,92.45,36.95245708236225,-3.891081653678906,Cumple umbral inicial,6.8,19.99,94.56,93.54,-1.02,19.0,94.56,93.2,-1.36,20.0,78.23,69.39,-8.84,90.0,100.0,100.0,0.0,0.0,0.09,83.38,83.29,48.86,0.0,0.0,0.0,294.0,fixed_100,90,2024
44076,44,Cella,Teruel,Aragón,2644.0,1058.0,124.69,40.43581812227691,-1.284661544735548,Cumple umbral inicial,6.81,72.05,99.72,100.0,0.28,0.0,99.72,93.19,-6.52,72.0,97.35,93.19,-4.16,72.0,100.0,100.0,-0.0,0.0,0.0,0.62,0.62,1051.48,0.0,0.0,0.0,1058.0,fixed_100,90,2024
50223,50,Remolinos,Zaragoza,Aragón,1010.0,411.0,18.65,41.8456248561224,-1.174440227366647,Cumple umbral inicial,6.81,27.99,96.84,100.0,3.16,0.0,96.84,93.19,-3.65,28.0,92.7,93.19,0.49,28.0,100.0,100.0,-0.0,0.0,0.01,0.86,0.85,407.48,0.0,0.0,0.0,411.0,fixed_100,90,2024
19190,19,Molina de Aragón,Guadalajara,Castilla-La Mancha,3288.0,1424.0,168.88,40.873688963227394,-1.8186482199486578,Cumple umbral inicial,6.81,96.97,96.63,94.52,-2.11,78.0,96.42,93.19,-3.23,97.0,96.14,93.05,-3.09,99.0,100.0,100.0,-0.0,0.0,97.41,97.35,-0.07,37.76,0.0,0.0,0.0,1424.0,fixed_100,90,2024
01028,01,Labastida/Bastida,Araba/Álava,País Vasco,1566.0,661.0,38.52,42.6023862062025,-2.7966896080636685,Cumple umbral inicial,6.81,45.01,97.26,100.0,2.74,0.0,95.53,93.19,-2.34,45.0,94.16,93.19,-0.97,45.0,100.0,100.0,0.0,0.0,92.54,92.52,-0.02,49.44,1.67,16.58,14.91,551.4,fixed_100,90,2024
06098,06,Palomas,Badajoz,Extremadura,657.0,249.0,40.59,38.7091903122387,-6.1492315761689404,Cumple umbral inicial,6.83,17.01,99.2,93.17,-6.02,17.0,99.2,93.17,-6.02,17.0,99.2,93.17,-6.02,17.0,99.7,99.84,0.14,0.4,0.01,0.0,-0.01,249.0,0.0,0.0,0.0,249.0,fixed_100,90,2024
10085,10,El Gordo,Cáceres,Extremadura,364.0,190.0,77.05,39.84222049117755,-5.316297951289914,Cumple umbral inicial,6.84,13.0,99.47,93.16,-6.32,13.0,99.47,93.16,-6.32,13.0,99.47,93.16,-6.32,13.0,99.98,100.0,0.02,0.0,84.2,66.88,-17.32,62.93,0.0,0.0,0.0,190.0,fixed_100,90,2024
08164,08,El Pla del Penedès,Barcelona,Cataluña,1317.0,526.0,9.5,41.41205519084209,1.7221019599377843,Cumple umbral inicial,6.84,35.98,99.05,93.16,-5.89,36.0,98.86,93.16,-5.7,36.0,0.0,90.3,90.3,51.0,100.0,100.0,0.0,0.0,88.59,96.04,7.45,20.83,0.0,0.0,0.0,526.0,fixed_100,90,2024
13035,13,Corral de Calatrava,Ciudad Real,Castilla-La Mancha,1113.0,453.0,148.3,38.882660971691266,-4.090768624025784,Cumple umbral inicial,6.84,30.99,98.68,93.16,-5.52,31.0,98.68,93.16,-5.52,31.0,98.68,93.16,-5.52,31.0,99.84,99.79,-0.05,0.97,0.0,99.16,99.16,3.83,0.0,0.0,0.0,453.0,fixed_100,90,2024
04063,04,María,Almería,Andalucía,1209.0,526.0,224.49,37.77087778303507,-2.248583408309222,Cumple umbral inicial,6.84,35.98,72.22,93.16,20.93,36.0,72.22,93.16,20.93,36.0,72.22,87.45,15.23,66.0,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,526.0,fixed_100,90,2024
47113,47,Pedrosa del Rey,Valladolid,Castilla y León,150.0,73.0,52.11,41.52727791497625,-5.209212376420558,Cumple umbral inicial,6.85,5.0,0.0,93.15,93.15,5.0,0.0,93.15,93.15,5.0,0.0,93.15,93.15,5.0,93.07,99.94,6.87,0.05,0.0,14.48,14.48,62.43,0.0,0.0,0.0,73.0,fixed_100,90,2024
37074,37,Campillo de Azaba,Salamanca,Castilla y León,141.0,73.0,25.12,40.52705713104912,-6.666443584578165,Cumple umbral inicial,6.85,5.0,98.63,93.15,-5.48,5.0,98.63,93.15,-5.48,5.0,98.63,93.15,-5.48,5.0,82.25,60.78,-21.47,28.63,0.0,1.27,1.27,72.07,0.0,0.0,0.0,73.0,fixed_100,90,2024
10127,10,Montehermoso,Cáceres,Extremadura,5619.0,2264.0,96.44,40.03083478645648,-6.337082236490788,Cumple umbral inicial,6.85,155.08,97.35,99.91,2.56,2.0,97.35,93.15,-4.2,155.0,97.35,93.15,-4.2,155.0,99.98,99.95,-0.02,1.03,46.39,0.03,-46.36,2263.23,0.0,0.0,0.0,2264.0,fixed_100,90,2024
24088,24,Laguna de Negrillos,León,Castilla y León,1050.0,482.0,72.28,42.2331657009147,-5.65659382560413,Cumple umbral inicial,6.85,33.02,96.27,93.15,-3.11,33.0,96.27,93.15,-3.11,33.0,96.27,93.15,-3.11,33.0,100.0,100.0,0.0,0.0,0.32,0.03,-0.29,481.86,0.0,0.0,0.0,482.0,fixed_100,90,2024
08139,08,Mura,Barcelona,Cataluña,228.0,102.0,48.06,41.6849689371866,1.962918452948717,Cumple umbral inicial,6.86,7.0,0.0,93.14,93.14,7.0,0.0,93.14,93.14,7.0,0.0,93.14,93.14,7.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,102.0,fixed_100,90,2024
10100,10,Hoyos,Cáceres,Extremadura,851.0,423.0,15.25,40.16079836846492,-6.718903054470778,Cumple umbral inicial,6.86,29.02,98.35,99.05,0.71,4.0,96.93,93.14,-3.79,29.0,96.93,93.14,-3.79,29.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,423.0,fixed_100,90,2024
37263,37,Puerto de Béjar,Salamanca,Castilla y León,360.0,175.0,10.32,40.35385423871148,-5.826732647197277,Cumple umbral inicial,6.86,12.0,94.92,96.57,1.66,6.0,94.92,93.14,-1.77,12.0,94.92,92.0,-2.92,14.0,100.0,100.0,-0.0,0.01,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,175.0,fixed_100,90,2024
06078,06,Malpartida de la Serena,Badajoz,Extremadura,524.0,233.0,26.94,38.70083474944561,-5.623988140941546,Cumple umbral inicial,6.87,16.01,98.28,93.13,-5.15,16.0,98.28,93.13,-5.15,16.0,98.28,93.13,-5.15,16.0,96.43,100.0,3.57,0.0,87.26,99.58,12.32,0.97,0.0,0.0,0.0,233.0,fixed_100,90,2024
43118,43,Pratdip,Tarragona,Cataluña,723.0,291.0,36.15,41.05093746139987,0.8773310495792552,Cumple umbral inicial,6.87,19.99,92.78,95.19,2.41,14.0,90.03,93.13,3.09,20.0,90.03,92.44,2.41,22.0,98.18,98.81,0.63,3.45,35.7,39.04,3.33,177.41,0.0,0.0,0.0,291.0,fixed_100,90,2024
02020,02,Carcelén,Albacete,Castilla-La Mancha,481.0,233.0,75.52,39.09905325105715,-1.2953161099848596,Cumple umbral inicial,6.87,16.01,93.56,93.13,-0.43,16.0,93.56,93.13,-0.43,16.0,93.56,90.56,-3.0,22.0,100.0,100.0,-0.0,0.0,0.0,98.78,98.78,2.85,0.0,0.0,0.0,233.0,fixed_100,90,2024
49003,49,Alcañices,Zamora,Castilla y León,1048.0,451.0,54.73,41.69244418259315,-6.375393372330153,Cumple umbral inicial,6.87,30.98,78.71,93.13,14.41,31.0,78.71,93.13,14.41,31.0,78.71,93.13,14.41,31.0,98.13,97.09,-1.04,13.12,0.01,0.01,-0.0,450.94,0.0,0.0,0.0,451.0,fixed_100,90,2024
08179,08,Rellinars,Barcelona,Cataluña,923.0,335.0,17.89,41.63853504081711,1.920948593913568,Cumple umbral inicial,6.87,23.01,91.34,93.13,1.79,23.0,91.04,93.13,2.09,23.0,91.04,93.13,2.09,23.0,100.0,100.0,-0.0,0.0,55.64,54.15,-1.49,153.58,0.0,0.0,0.0,335.0,fixed_100,90,2024
38019,38,Guía de Isora,Santa Cruz de Tenerife,Canarias,22301.0,8035.0,144.32,28.213319895065688,-16.754278250221045,Cumple umbral inicial,6.88,552.81,91.64,99.03,7.38,78.0,91.37,93.12,1.75,553.0,90.99,83.67,-7.32,1312.0,99.55,99.62,0.07,30.14,67.27,94.84,27.56,414.87,6.04,43.84,37.8,4512.81,fixed_100,90,2024
14047,14,Obejo,Córdoba,Andalucía,2076.0,769.0,214.77,38.06058573109637,-4.749696575389665,Cumple umbral inicial,6.89,52.98,96.31,93.11,-3.2,53.0,93.3,93.11,-0.19,53.0,93.3,80.75,-12.54,148.0,99.13,99.15,0.02,6.56,75.74,86.28,10.55,105.48,0.0,73.79,73.79,201.58,fixed_100,90,2024
39036,39,Liendo,Cantabria,Cantabria,1242.0,507.0,26.68,43.38970897611236,-3.36327890186587,Cumple umbral inicial,6.9,34.98,97.63,96.84,-0.79,16.0,97.63,93.1,-4.54,35.0,97.63,93.1,-4.54,35.0,100.0,100.0,-0.0,0.0,100.0,100.0,-0.0,0.0,0.0,0.0,0.0,507.0,fixed_100,90,2024
34178,34,Tabanera de Cerrato,Palencia,Castilla y León,138.0,58.0,46.48,42.01277959107107,-4.1110426202235155,Cumple umbral inicial,6.9,4.0,100.0,93.1,-6.9,4.0,100.0,93.1,-6.9,4.0,100.0,93.1,-6.9,4.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,fixed_100,90,2024
16151,16,Paredes,Cuenca,Castilla-La Mancha,75.0,29.0,19.3,40.08100620540417,-2.855053578382075,Cumple umbral inicial,6.9,2.0,100.0,93.1,-6.9,2.0,100.0,93.1,-6.9,2.0,100.0,93.1,-6.9,2.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,fixed_100,90,2024
37381,37,La Zarza de Pumareda,Salamanca,Castilla y León,138.0,87.0,28.18,41.15369972031484,-6.6175833728451865,Cumple umbral inicial,6.9,6.0,98.85,95.4,-3.45,4.0,98.85,93.1,-5.75,6.0,98.85,93.1,-5.75,6.0,100.0,100.0,0.0,0.0,76.13,63.95,-12.18,31.36,0.0,0.0,0.0,87.0,fixed_100,90,2024
37180,37,El Manzano,Salamanca,Castilla y León,60.0,29.0,37.22,41.17584801659777,-6.305814484891499,Cumple umbral inicial,6.9,2.0,96.55,93.1,-3.45,2.0,96.55,93.1,-3.45,2.0,96.55,93.1,-3.45,2.0,29.67,58.07,28.41,12.16,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,fixed_100,90,2024
05246,05,Tórtoles,Ávila,Castilla y León,37.0,29.0,20.96,40.56662430400046,-5.274906158529442,Cumple umbral inicial,6.9,2.0,96.55,93.1,-3.45,2.0,96.55,93.1,-3.45,2.0,96.55,93.1,-3.45,2.0,96.11,100.0,3.89,0.0,2.24,0.37,-1.87,28.89,0.0,0.0,0.0,29.0,fixed_100,90,2024
45152,45,San Martín de Pusa,Toledo,Castilla-La Mancha,590.0,290.0,105.09,39.81765148211514,-4.652930079512515,Cumple umbral inicial,6.9,20.01,95.86,93.45,-2.41,19.0,95.86,93.1,-2.76,20.0,95.86,93.1,-2.76,20.0,99.96,99.95,-0.0,0.14,99.98,99.99,0.02,0.02,0.0,0.0,0.0,290.0,fixed_100,90,2024
49116,49,Melgar de Tera,Zamora,Castilla y León,352.0,174.0,40.87,41.95791011848683,-6.03747653841328,Cumple umbral inicial,6.9,12.01,94.83,98.85,4.02,2.0,94.83,93.1,-1.72,12.0,94.83,93.1,-1.72,12.0,100.0,100.0,-0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,174.0,fixed_100,90,2024
40082,40,Fuente de Santa Cruz,Segovia,Castilla y León,109.0,58.0,17.3,41.21835609450652,-4.624828626111454,Cumple umbral inicial,6.9,4.0,98.28,93.1,-5.17,4.0,98.28,93.1,-5.17,4.0,98.28,91.38,-6.9,5.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,fixed_100,90,2024
07012,07,Campanet,"Balears, Illes","Balears, Illes",2790.0,1042.0,35.26,39.79039317696854,2.9618519350267447,Cumple umbral inicial,6.91,72.0,91.65,95.87,4.22,43.0,91.65,93.09,1.44,72.0,89.16,90.98,1.82,94.0,99.74,99.89,0.15,1.11,99.36,99.9,0.54,1.07,0.0,7.1,7.1,968.06,fixed_100,90,2024
03001,03,l'Atzúbia,Alicante/Alacant,Comunitat Valenciana,608.0,289.0,14.36,38.86000362240506,-0.175154855866534,Cumple umbral inicial,6.92,20.0,78.97,94.46,15.5,16.0,78.97,93.08,14.11,20.0,78.97,72.66,-6.3,79.0,99.34,99.18,-0.15,2.36,0.0,13.01,13.01,251.4,0.0,0.0,0.0,289.0,fixed_100,90,2024
41043,41,El Garrobo,Sevilla,Andalucía,825.0,347.0,44.52,37.62468704952419,-6.180116527884507,Cumple umbral inicial,6.92,24.01,90.5,93.37,2.87,23.0,90.5,93.08,2.58,24.0,90.5,86.46,-4.05,47.0,100.0,99.99,-0.01,0.04,5.41,7.53,2.11,320.89,0.0,0.14,0.14,346.53,fixed_100,90,2024
29008,29,Alhaurín el Grande,Málaga,Andalucía,26879.0,9116.0,74.02,36.654963543565046,-4.679800188047918,Cumple umbral inicial,6.93,631.74,83.38,98.01,14.63,181.0,80.78,93.07,12.28,632.0,78.86,89.67,10.8,942.0,100.0,100.0,0.0,0.0,99.66,99.5,-0.16,45.8,26.14,68.7,42.56,2853.72,fixed_100,90,2024
10084,10,Gata,Cáceres,Extremadura,1372.0,693.0,93.42,40.231600231153166,-6.624532769920364,Cumple umbral inicial,6.93,48.02,98.27,93.07,-5.19,48.0,98.27,93.07,-5.19,48.0,98.27,93.07,-5.19,48.0,99.92,99.81,-0.11,1.34,99.38,98.87,-0.51,7.86,0.0,0.0,0.0,693.0,fixed_100,90,2024
44050,44,Calamocha,Teruel,Aragón,4505.0,1789.0,316.89,40.93642881673963,-1.2429229280318512,Cumple umbral inicial,6.93,123.98,93.68,99.22,5.53,14.0,93.68,93.07,-0.61,124.0,93.68,91.62,-2.07,150.0,99.31,99.37,0.07,11.24,90.27,93.14,2.87,122.72,0.0,0.0,0.0,1789.0,fixed_100,90,2024
28107,28,Patones,Madrid,"Madrid, Comunidad de",566.0,202.0,35.04,40.8831393472004,-3.482833999133401,Cumple umbral inicial,6.93,14.0,94.58,93.07,-1.51,14.0,94.58,93.07,-1.51,14.0,94.58,93.07,-1.51,14.0,100.0,100.0,-0.0,0.0,0.0,1.27,1.27,199.43,0.0,0.0,0.0,202.0,fixed_100,90,2024
49087,49,Gallegos del Río,Zamora,Castilla y León,473.0,245.0,77.74,41.7389999476253,-6.166274439986865,Cumple umbral inicial,6.94,17.0,0.0,93.06,93.06,17.0,0.0,93.06,93.06,17.0,0.0,93.06,93.06,17.0,78.22,89.02,10.8,26.9,10.41,7.98,-2.43,225.45,0.0,0.0,0.0,245.0,fixed_100,90,2024
17089,17,Llagostera,Girona,Cataluña,9208.0,3302.0,77.06,41.807215037634016,2.8971593830682303,Cumple umbral inicial,6.94,229.16,94.4,95.61,1.21,145.0,92.91,93.06,0.15,229.0,92.91,91.16,-1.76,292.0,100.0,100.0,-0.0,0.1,99.9,99.91,0.01,3.05,1.06,11.42,10.35,2925.02,fixed_100,90,2024
46006,46,Albaida,Valencia/València,Comunitat Valenciana,6102.0,2335.0,35.43,38.846960100519865,-0.518940822637511,Cumple umbral inicial,6.94,162.05,96.49,96.19,-0.3,89.0,93.8,93.06,-0.74,162.0,87.13,93.06,5.94,162.0,100.0,100.0,0.0,0.0,99.91,99.84,-0.08,3.83,0.0,0.0,0.0,2335.0,fixed_100,90,2024
49122,49,Monfarracinos,Zamora,Castilla y León,980.0,374.0,21.77,41.569053179618514,-5.7072902835395825,Cumple umbral inicial,6.95,25.99,94.92,94.92,0.0,19.0,94.92,93.05,-1.87,26.0,94.92,93.05,-1.87,26.0,100.0,100.0,-0.0,0.0,79.31,100.0,20.69,0.0,0.0,5.54,5.54,353.28,fixed_100,90,2024
06084,06,Mirandilla,Badajoz,Extremadura,1223.0,489.0,41.65,39.03040969546859,-6.296582499771133,Cumple umbral inicial,6.95,33.99,94.9,94.48,-0.42,27.0,94.9,93.05,-1.85,34.0,94.29,92.23,-2.06,38.0,100.0,100.0,-0.0,0.0,0.0,99.8,99.8,0.99,0.0,0.0,0.0,489.0,fixed_100,90,2024
38037,38,Santa Cruz de la Palma,Santa Cruz de Tenerife,Canarias,15441.0,5711.0,43.53,28.70570474203898,-17.79939338800122,Cumple umbral inicial,6.95,396.91,94.39,94.76,0.38,299.0,93.39,93.05,-0.34,397.0,90.04,88.64,-1.4,649.0,100.0,100.0,-0.0,0.0,91.19,99.45,8.26,31.3,0.0,25.82,25.82,4236.56,fixed_100,90,2024
02011,02,Ayna,Albacete,Castilla-La Mancha,601.0,316.0,147.03,38.58036071794145,-2.0814289167264812,Cumple umbral inicial,6.96,21.99,97.15,93.04,-4.11,22.0,97.15,93.04,-4.11,22.0,93.35,90.51,-2.85,30.0,98.3,97.53,-0.77,7.79,0.0,1.53,1.53,311.17,0.0,0.0,0.0,316.0,fixed_100,90,2024
