COD_PROVINCIA,PROVINCIA,COD_POSTAL,NOMBRE_MUNICIPIO,median_rent_eur,p25_rent_eur,p75_rent_eur,iqr_rent_eur,rental_homes,dwelling_types,year,lon,lat
25,Lleida,25163,"Coma i la Pedra, La",448.0,346.0,548.0,202.0,18,1,2024,1.5828704012300223,42.17346605900005
50,Zaragoza,50056,Botorrita,448.0,391.0,602.0,211.0,16,1,2024,-1.032287278415576,41.49081212850004
18,Granada,18062,Churriana de la Vega,447.94389140271494,374.01990950226246,530.5294117647059,156.5095022624434,1105,2,2024,-3.642198206521483,37.14578137700005
46,Valencia/Valéncia,46055,Beniarjó,447.88732394366195,334.36619718309856,571.887323943662,237.5211267605634,71,2,2024,-0.19341495873452874,38.93499516400004
03,Alicante,03071,Gata de Gorgos,447.8848167539267,367.0157068062827,610.3193717277487,243.303664921466,191,2,2024,0.06655522133731584,38.769784721000036
18,Granada,18140,Motril,447.66472303206996,380.6618075801749,553.8483965014577,173.1865889212828,2058,2,2024,-3.491200460251334,36.744625929500046
08,Barcelona,08250,Santa Margarida de Montbui,447.4963325183374,375.1002444987775,517.6748166259168,142.57457212713933,409,2,2024,1.5811026583303516,41.55595021250005
33,Asturias,33004,Avilés,447.1042435424354,356.46448339483396,530.6734317343173,174.20894833948336,4336,2,2024,-5.917071196812138,43.560882296000045
39,Cantabria,39090,Udías,446.72093023255815,344.8837209302326,541.7209302325581,196.8372093023255,43,2,2024,-4.257573088265902,43.33439620200005
40,Segovia,40203,Torrecaballeros,446.08730158730157,363.57142857142856,554.436507936508,190.8650793650794,126,2,2024,-4.002947200560916,40.977424540000044
08,Barcelona,08141,Navàs,446.0674418604651,347.7906976744186,519.660465116279,171.86976744186046,430,2,2024,1.7949206085717488,41.89076133900005
28,Madrid,28180,Villarejo de Salvanés,446.0,390.4761904761905,516.7619047619048,126.28571428571433,357,2,2024,-3.2501915510520822,40.14135477650004
45,Toledo,45126,Otero,446.0,340.0,500.0,160.0,12,1,2024,-4.513108052729406,40.02153578400004
34,Palencia,34217,Villalobón,445.45454545454544,373.6363636363636,506.3636363636364,132.72727272727275,66,2,2024,-4.48186188742776,42.024614117000056
28,Madrid,28157,Valdelaguna,445.38461538461536,342.3076923076923,562.0,219.69230769230768,39,2,2024,-3.362117415808026,40.17581849900006
43,Tarragona,43033,Botarell,445.0,300.0,500.0,200.0,26,1,2024,1.0063984244331374,41.148663999000036
12,Castellón/Castelló,12077,Moncofa,444.87620357634114,359.49793672627237,553.6341127922971,194.1361760660247,727,2,2024,-0.15484389155959494,39.79254349900006
39,Cantabria,39009,Bárcena de Cicero,444.87336244541484,360.05676855895194,526.7423580786026,166.68558951965065,229,2,2024,-3.5106995877027525,43.40122224900006
43,Tarragona,43007,"Aleixar, L'",444.6,356.6,616.2,259.6,30,2,2024,1.0471681799158254,41.20652302350004
12,Castellón/Castelló,12032,Borriana/Burriana,444.4257891202149,344.98321020819344,513.4392209536602,168.45601074546676,1489,2,2024,-0.06868904684578304,39.89289382450005
50,Zaragoza,50298,Zuera,444.0630797773655,363.45454545454544,526.5677179962894,163.11317254174395,539,2,2024,-0.8259638292106164,41.89986172850004
25,Lleida,25100,Gósol,444.0,356.0,603.0,247.0,12,1,2024,1.647012365852376,42.21050631900005
15,"Coruña, A",15091,Vilarmaior,444.0,350.0,500.0,150.0,15,1,2024,-8.132175600213133,43.353832376500065
08,Barcelona,08178,Rajadell,444.0,405.0,1100.0,695.0,15,1,2024,1.71999350844784,41.72315950650005
39,Cantabria,39038,Limpias,443.77570093457945,379.2710280373832,538.1869158878504,158.91588785046724,107,2,2024,-3.4115771283306247,43.378190999000026
33,Asturias,33076,Villaviciosa,443.76528117359413,366.9621026894865,566.9694376528117,200.0073349633252,818,2,2024,-5.4640770710314985,43.48312106050005
22,Huesca,22059,Biescas,443.76510067114094,378.00671140939596,509.4496644295302,131.4429530201342,149,2,2024,-0.31974805992374833,42.62610153800006
41,Sevilla,41024,Carmona,443.74782608695654,362.0086956521739,567.0782608695653,205.06956521739136,460,2,2024,-5.613313530413036,37.43122806450003
46,Valencia/Valéncia,46065,Beniparrell,443.45238095238096,359.0952380952381,557.797619047619,198.70238095238096,84,2,2024,-0.4128952489978256,39.381898784500066
09,Burgos,09177,Ibeas de Juarros,443.0,315.0,561.0,246.0,38,1,2024,-3.5336224413463295,42.28271899150005
45,Toledo,45021,Borox,442.7956989247312,381.83870967741933,524.9193548387096,143.0806451612903,186,2,2024,-3.725102838918154,40.05106545150005
37,Salamanca,37354,Villamayor,442.7149758454106,378.4492753623188,524.5338164251208,146.08454106280197,414,2,2024,-5.706290281401406,41.00688272550005
34,Palencia,34225,Villamuriel de Cerrato,442.67241379310343,378.73275862068965,484.0431034482759,105.31034482758622,232,2,2024,-4.501085534592908,41.953369508000065
03,Alicante,03118,San Fulgencio,442.60663507109007,341.65876777251185,570.2369668246446,228.57819905213273,211,2,2024,-0.6954625157404346,38.12734474900006
40,Segovia,40152,Otero de Herreros,442.5090909090909,325.96363636363634,605.7636363636364,279.8,55,2,2024,-4.204407376936626,40.82281636450003
50,Zaragoza,50107,Figueruelas,442.4,347.75,521.5,173.75,40,2,2024,-1.1763126661490195,41.77445255850006
46,Valencia/Valéncia,46051,Benaguasil,442.39506172839504,367.8941798941799,551.0864197530864,183.19223985890648,567,2,2024,-0.6054671884760827,39.59295429250005
17,Girona,17178,Sant Pere Pescador,442.3492063492063,364.73015873015873,605.015873015873,240.28571428571428,126,2,2024,3.101372633851461,42.18017913200006
25,Lleida,25007,Albatàrrec,442.2844036697248,338.29357798165137,513.302752293578,175.00917431192664,109,2,2024,0.6175548840546279,41.56276383700006
03,Alicante,03088,Monforte del Cid,441.4179104477612,311.7164179104478,572.4813432835821,260.7649253731343,268,2,2024,-0.6897777034605408,38.39145914200006
15,"Coruña, A",15075,Sada,441.19359534206694,361.7001455604076,544.6943231441048,182.99417758369725,1374,2,2024,-8.27841924859428,43.34561378700005
47,Valladolid,47111,"Pedraja de Portillo, La",441.0,350.0,640.0,290.0,15,1,2024,-4.694452589625078,41.48584949900004
46,Valencia/Valéncia,46103,Quartell,440.90909090909093,337.45454545454544,526.7272727272727,189.2727272727273,44,2,2024,-0.24082554671121212,39.72494237850006
28,Madrid,28060,Fuentidueña de Tajo,440.8363636363636,352.45454545454544,575.3454545454546,222.89090909090913,55,2,2024,-3.1646427670566726,40.11089044800005
28,Madrid,28182,Villavieja del Lozoya,440.0,388.0,563.0,175.0,13,1,2024,-3.7084789453705604,41.031527520000054
42,Soria,42094,Garray,440.0,344.0,487.0,143.0,13,1,2024,-2.517056324232204,41.84921528600006
08,Barcelona,08253,Santa Maria de Besora,440.0,294.0,532.0,238.0,13,1,2024,2.266816757555695,42.12029130600004
29,Málaga,29027,Benamocarra,440.0,350.0,600.0,250.0,13,1,2024,-4.163608131970893,36.78555935150004
08,Barcelona,08011,Avià,439.7445255474453,354.5985401459854,517.6642335766423,163.06569343065695,137,2,2024,1.8258855178017044,42.06367595450007
17,Girona,17007,Amer,439.44,366.7733333333333,541.3333333333334,174.56000000000006,150,2,2024,2.5944184109143134,42.01326305650005
46,Valencia/Valéncia,46145,Xàtiva,439.14738929279576,352.2128222075347,517.703899537343,165.49107732980826,1513,2,2024,-0.5166163027086035,38.99446517900006
50,Zaragoza,50008,Alagón,439.1407867494824,355.3312629399586,513.5383022774328,158.20703933747416,483,2,2024,-1.1231336518037838,41.77072084100007
30,Murcia,30024,Lorca,439.1362857841938,361.7908000978713,523.9109371176902,162.1201370198189,4087,2,2024,-1.7711377647208928,37.69069669900006
18,Granada,18047,Cenes de la Vega,439.1327623126338,362.86509635974306,520.2098501070664,157.3447537473233,467,2,2024,-3.541557372897871,37.15604264950005
03,Alicante,03902,Pilar de la Horadada,439.0328185328185,369.2084942084942,526.1003861003861,156.89189189189193,1036,2,2024,-0.826807389134971,37.90015694600007
41,Sevilla,41012,Aznalcázar,438.8360655737705,365.73770491803276,537.360655737705,171.6229508196722,122,2,2024,-6.297785602444368,37.114974757000056
39,Cantabria,39006,Arnuero,438.79487179487177,314.2564102564103,543.8461538461538,229.58974358974353,39,2,2024,-3.5626131306665334,43.474313067000054
17,Girona,17009,Arbúcies,438.7943548387097,345.85887096774195,547.7822580645161,201.92338709677415,496,2,2024,2.483533874460218,41.82637332400006
23,Jaén,23099,"Villares, Los",438.3636363636364,326.90909090909093,548.9090909090909,221.99999999999994,55,2,2024,-3.8369929820617283,37.68859325350007
24,León,24222,Villaquilambre,438.00397877984085,369.7957559681698,503.4290450928382,133.6332891246684,1508,2,2024,-5.545225704256282,42.64736751500004
39,Cantabria,39102,Voto,438.0,359.1111111111111,512.4444444444445,153.33333333333337,81,2,2024,-3.5109507927472556,43.34771983700006
24,León,24205,Villadangos del Páramo,438.0,357.0,544.5,187.5,40,2,2024,-5.7811952868117285,42.52908410650008
31,Navarra,31019,Aoiz/Agoitz,437.7844827586207,353.7413793103448,527.3534482758621,173.61206896551727,116,2,2024,-1.3712616281679786,42.78216167350004
03,Alicante,03133,Torrevieja,437.44805194805195,357.85064935064935,558.4675324675325,200.61688311688312,4774,2,2024,-0.7071198297693776,37.99029820350006
28,Madrid,28021,"Berrueco, El",437.25,357.625,545.3125,187.6875,80,2,2024,-3.5586099580407597,40.87728040500005
36,Pontevedra,36060,Vilagarcía de Arousa,437.2328458942632,355.8492688413948,528.4398200224972,172.5905511811024,1778,2,2024,-8.742621535287874,42.59765275850003
43,Tarragona,43013,"Ametlla de Mar, L'",437.1173184357542,350.0,550.2793296089385,200.2793296089385,358,2,2024,0.783007302958159,40.89625657600004
03,Alicante,03117,Sanet y Negrals,437.0,331.0,739.0,408.0,20,1,2024,-0.028281870624725185,38.815702249000026
43,Tarragona,43079,Masllorenç,437.0,362.0,632.0,270.0,36,1,2024,1.4369134062704338,41.260083999000045
28,Madrid,28112,Pinilla del Valle,437.0,350.0,600.0,250.0,11,1,2024,-3.8242634265771707,40.93021852050006
39,Cantabria,39080,San Vicente de la Barquera,436.979797979798,368.030303030303,503.07070707070704,135.04040404040404,198,2,2024,-4.403148693016115,43.359417399500046
33,Asturias,33035,Llanera,436.5732484076433,357.7579617834395,561.0891719745223,203.3312101910828,628,2,2024,-5.854643840745366,43.45579494750007
46,Valencia/Valéncia,46181,Oliva,436.5334590009425,347.1498586239397,535.1922714420358,188.04241281809612,1061,2,2024,-0.10627282639144649,38.900254670000066
41,Sevilla,41007,"Algaba, La",436.4055944055944,358.2564102564103,550.0,191.74358974358972,429,2,2024,-6.013403124556639,37.48064635850005
33,Asturias,33066,Siero,436.2858719646799,366.990434142752,539.2844002943341,172.29396615158208,2718,2,2024,-5.636205489972195,43.39785029600006
16,Cuenca,16279,Zarza de Tajo,436.0,244.0,610.0,366.0,10,1,2024,-3.125610357518498,40.020255038000045
22,Huesca,22112,Fraga,435.94920634920635,366.22222222222223,497.3015873015873,131.07936507936506,945,2,2024,0.20416623053826632,41.47517096300004
28,Madrid,28133,San Martín de Valdeiglesias,435.6641221374046,350.0,535.0076335877862,185.00763358778624,393,2,2024,-4.393397468028253,40.35984570450003
36,Pontevedra,36008,Cangas,435.51135407905804,371.67788057190916,521.394449116905,149.71656854499582,1189,2,2024,-8.7903322287213,42.27789024450004
43,Tarragona,43119,Puigpelat,435.5,361.5,572.5,211.0,28,2,2024,1.302537122880166,41.28294914800006
21,Huelva,21007,Aracena,435.49295774647885,340.49295774647885,516.2112676056338,175.71830985915494,284,2,2024,-6.528754386048638,37.86811432300004
33,Asturias,33025,Gozón,435.4758620689655,358.048275862069,513.3448275862069,155.29655172413788,435,2,2024,-5.8437960384883585,43.606545752000045
16,Cuenca,16905,Arcas del Villar,435.1639344262295,378.9836065573771,551.7540983606557,172.77049180327862,61,2,2024,-2.0900566856670775,39.94784008100007
31,Navarra,31904,Irurtzun,435.0,349.0,548.0,199.0,78,1,2024,-1.8227857402427121,42.92375606850007
18,Granada,18189,Víznar,435.0,270.0,536.0,266.0,40,1,2024,-3.53966982208666,37.235437693500074
08,Barcelona,08293,Vallcebre,435.0,338.0,547.0,209.0,18,1,2024,1.8141339544220751,42.21089369100005
28,Madrid,28159,Valdemaqueda,434.8958333333333,313.9375,511.1041666666667,197.16666666666669,48,2,2024,-4.302420986763028,40.498534911000036
24,León,24162,Santovenia de la Valdoncina,434.6190476190476,335.3809523809524,514.047619047619,178.66666666666663,42,2,2024,-5.621558172656389,42.54209699900005
47,Valladolid,47027,Cabezón de Pisuerga,434.5145631067961,371.11650485436894,512.6941747572815,141.5776699029126,206,2,2024,-4.616612692614046,41.72729553900004
33,Asturias,33056,Ribadesella,434.24590163934425,349.2950819672131,543.639344262295,194.34426229508193,244,2,2024,-5.079516607136865,43.450773008000056
46,Valencia/Valéncia,46904,Benicull de Xúquer,434.1111111111111,325.2962962962963,477.0740740740741,151.77777777777777,27,2,2024,-0.38852805374648236,39.186074632500066
47,Valladolid,47173,Traspinedo,434.0,280.0,500.0,220.0,15,1,2024,-4.480916083017209,41.57966224900005
17,Girona,17105,Mieres,434.0,398.0,786.0,388.0,18,1,2024,2.6279320558736368,42.12123886300003
29,Málaga,29084,Ronda,433.8120702826585,355.45301757066466,518.8189457601222,163.36592818945758,1309,2,2024,-5.206625231768148,36.79546515350006
38,Santa Cruz de Tenerife,38010,Buenavista del Norte,433.7560975609756,337.1951219512195,604.8048780487804,267.60975609756093,82,2,2024,-16.867140412996456,28.33449709450005
08,Barcelona,08022,Berga,433.66179275270184,350.900826446281,514.0667514303877,163.16592498410677,1573,2,2024,1.8455643906151553,42.09408749900007
41,Sevilla,41067,Olivares,433.61538461538464,363.53846153846155,492.46153846153845,128.9230769230769,182,2,2024,-6.151687418448136,37.45231352000005
12,Castellón/Castelló,12053,Chilches/Xilxes,433.5416666666667,343.21875,519.5,176.28125,192,2,2024,-0.18314677089427128,39.78124799900007
03,Alicante,03098,Orxeta,433.45454545454544,293.45454545454544,527.8181818181819,234.36363636363643,33,2,2024,-0.2670044739494651,38.55664873750007
36,Pontevedra,36029,Moaña,433.2482993197279,349.1496598639456,545.5136054421769,196.36394557823127,588,2,2024,-8.711235264816281,42.29665778100005
22,Huesca,22048,Barbastro,433.1784232365145,353.0373443983402,503.56846473029043,150.5311203319502,1205,2,2024,0.11533486379227441,42.036684499000046
45,Toledo,45001,Ajofrín,433.0,303.0,520.0,217.0,21,1,2024,-3.995971346163919,39.73046606600005
25,Lleida,25254,Vilanova de la Barca,433.0,406.0,502.0,96.0,17,1,2024,0.7398758082456476,41.68479295350005
03,Alicante,03120,San Miguel de Salinas,432.9166666666667,332.9761904761905,556.3095238095239,223.33333333333337,168,2,2024,-0.8001944667639959,37.98379324900006
04,Almería,04024,Benahadux,432.8867924528302,350.52830188679246,506.7358490566038,156.20754716981133,106,2,2024,-2.4720487581721664,36.91777624900007
17,Girona,17147,Ripoll,432.6896551724138,361.9704433497537,516.3940886699507,154.42364532019707,812,2,2024,2.207173599877671,42.18888830800003
45,Toledo,45088,Magán,432.6442307692308,366.8269230769231,517.6442307692307,150.81730769230762,208,2,2024,-3.933191266782731,39.96738425800007
06,Badajoz,06083,Mérida,432.5287356321839,358.9668695064233,507.43745774171737,148.4705882352941,2958,2,2024,-6.349924614095068,38.95368355450006
15,"Coruña, A",15013,Brión,432.43674698795184,366.1656626506024,517.0632530120482,150.8975903614458,332,2,2024,-8.742170591075244,42.857473998000046
45,Toledo,45145,Recas,431.9764705882353,350.0,503.9529411764706,153.95294117647057,255,2,2024,-4.002713018959728,40.055237161000036
50,Zaragoza,50235,San Mateo de Gállego,431.75,365.375,530.625,165.25,200,2,2024,-0.7396153107652217,41.84669872300006
43,Tarragona,43001,Aiguamúrcia,431.6216216216216,372.97297297297297,521.7567567567568,148.7837837837838,37,2,2024,1.441156763290197,41.36325508300004
38,Santa Cruz de Tenerife,38012,Fasnia,431.42857142857144,375.23809523809524,569.047619047619,193.8095238095238,63,2,2024,-16.46335506335373,28.249163793000037
39,Cantabria,39069,San Felices de Buelna,431.3636363636364,327.6363636363636,482.8181818181818,155.1818181818182,22,2,2024,-4.029987359277909,43.26398671150005
31,Navarra,31050,Baztan,430.57142857142856,345.9795918367347,576.3265306122449,230.34693877551024,245,2,2024,-1.4943694733430704,43.16069333550004
25,Lleida,25137,Mollerussa,430.11675126903555,360.76142131979697,505.23857868020303,144.47715736040607,1182,2,2024,0.8894492004289207,41.62351599900006
22,Huesca,22249,Villanova,430.0,324.0,496.0,172.0,13,1,2024,0.4558491115413575,42.55314766650005
26,"Rioja, La",26071,Haro,430.0,356.0,500.0,144.0,428,1,2024,-2.8584999770461197,42.58957233850006
45,Toledo,45003,Albarreal de Tajo,430.0,254.0,550.0,296.0,13,1,2024,-4.222127513604687,39.88835398050006
09,Burgos,09073,Cardeñadijo,429.8536585365854,401.0731707317073,577.7317073170732,176.65853658536588,41,2,2024,-3.667359878674393,42.29576226400005
22,Huesca,22907,Aínsa-Sobrarbe,429.77777777777777,363.61574074074076,526.2592592592592,162.64351851851848,216,2,2024,0.056682455809409386,42.33481048550004
28,Madrid,28110,Perales de Tajuña,429.57232704402514,330.29559748427675,550.2515723270441,219.95597484276732,159,2,2024,-3.360219141909685,40.22952586000005
46,Valencia/Valéncia,46012,Alborache,429.42857142857144,338.57142857142856,509.06349206349205,170.4920634920635,63,2,2024,-0.7515583884279406,39.36671249900007
09,Burgos,09141,Fuentespina,429.0,300.0,550.0,250.0,14,1,2024,-3.6869779072052706,41.629129421000044
25,Lleida,25244,Vilagrassa,429.0,379.0,518.0,139.0,34,2,2024,1.0983548142198836,41.64846625100003
24,León,24189,Valverde de la Virgen,428.94965277777777,363.63194444444446,514.1145833333334,150.4826388888889,576,2,2024,-5.685055087164251,42.57503149900006
12,Castellón/Castelló,12009,Almazora/Almassora,428.4102730819246,350.0,512.77633289987,162.77633289987,1538,2,2024,-0.062221645920975635,39.95087218900005
19,Guadalajara,19257,Sigüenza,428.3975409836066,354.75409836065575,517.483606557377,162.72950819672127,244,2,2024,-2.6348986576847375,41.10123728500005
12,Castellón/Castelló,12089,Peníscola/Peñíscola,428.1456953642384,342.6655629139073,543.0629139072847,200.39735099337742,604,2,2024,0.3580355716452006,40.34573091300007
33,Asturias,33014,Carreño,428.11387900355874,356.7615658362989,504.66548042704625,147.90391459074732,562,2,2024,-5.789134737276903,43.54950592450007
04,Almería,04100,Vera,428.09064609450337,350.0,515.159112825458,165.159112825458,1037,2,2024,-1.844009648405497,37.22488924900006
09,Burgos,09276,"Puebla de Arganzón, La",428.0,362.0,493.0,131.0,12,1,2024,-2.818894334038533,42.77458811150004
08,Barcelona,08132,Montmajor,428.0,330.0,673.0,343.0,11,1,2024,1.7381423212748512,41.98489563150005
18,Granada,18185,Ventas de Huelma,428.0,361.0,450.0,89.0,14,1,2024,-3.843542039267583,37.070338523500055
12,Castellón/Castelló,12138,Vinaròs,427.91100323624596,353.2686084142395,519.4482200647249,166.17961165048536,2472,2,2024,0.4320179510338771,40.513575018500035
34,Palencia,34004,Aguilar de Campoo,427.9,364.0,505.0,141.0,420,2,2024,-4.304316399776286,42.79635316850005
28,Madrid,28099,Navas del Rey,427.86486486486484,327.4054054054054,602.5405405405405,275.1351351351351,185,2,2024,-4.266225094717733,40.38011429450003
43,Tarragona,43170,Vila-rodona,427.7083333333333,317.2916666666667,458.25,140.95833333333331,72,2,2024,1.368757002499473,41.30597582400006
15,"Coruña, A",15082,Teo,427.4793388429752,360.07575757575756,533.0730027548209,172.99724517906333,726,2,2024,-8.562924668297839,42.79362998500005
13,Ciudad Real,13005,Alcázar de San Juan,427.4270833333333,350.55694444444447,507.2388888888889,156.6819444444444,1440,2,2024,-3.2394914522786697,39.28713116100005
45,Toledo,45121,Ocaña,427.40356083086056,352.40356083086056,501.97091988130563,149.56735905044508,1685,2,2024,-3.5224834422619695,39.95397767700007
28,Madrid,28173,Villamanrique de Tajo,427.27272727272725,351.3030303030303,591.030303030303,239.7272727272727,33,2,2024,-3.253204641681976,40.07890498450007
50,Zaragoza,50099,Épila,427.11764705882354,350.0,529.0294117647059,179.02941176470586,204,2,2024,-1.2371655324041808,41.57332698500005
30,Murcia,30038,"Torres de Cotillas, Las",427.00237529691213,350.0,515.7054631828979,165.70546318289792,421,2,2024,-1.2647327129666508,38.02311562150007
46,Valencia/Valéncia,46246,Tous,427.0,340.0,600.0,260.0,14,1,2024,-0.6653302201912056,39.18463379550005
22,Huesca,22069,Broto,427.0,355.0,500.0,145.0,34,1,2024,-0.1362971997169209,42.56865475300006
31,Navarra,31257,Villatuerta,427.0,299.0,548.0,249.0,12,1,2024,-1.9289724929795826,42.62825548750004
39,Cantabria,39019,Castañeda,426.96774193548384,378.26881720430106,486.1505376344086,107.88172043010752,186,2,2024,-3.9260211698883167,43.31592983900006
25,Lleida,25156,Os de Balaguer,426.7857142857143,362.5,476.7857142857143,114.28571428571428,28,2,2024,0.6668741232809308,41.90194704150005
22,Huesca,22158,Monzón,426.6680743243243,346.66385135135135,501.3344594594595,154.67060810810813,1184,2,2024,0.16532071951282273,41.89409624900006
18,Granada,18022,Atarfe,426.65051903114187,350.0,515.3760092272203,165.37600922722027,867,2,2024,-3.7133986105780377,37.250674030000056
15,"Coruña, A",15005,Arteixo,426.4872521246459,354.5945467422096,516.2181303116147,161.62358356940507,2824,2,2024,-8.516049616560768,43.308981610000046
21,Huelva,21050,Moguer,426.46198830409355,350.0,529.8567251461989,179.85672514619887,342,2,2024,-6.811869557766855,37.194303965000046
39,Cantabria,39031,Hazas de Cesto,426.24285714285713,357.8285714285714,501.24285714285713,143.4142857142857,70,2,2024,-3.5856303156439715,43.406402102000044
28,Madrid,28120,Rascafría,426.1904761904762,340.0,567.6190476190476,227.6190476190476,105,2,2024,-3.889083587529795,40.871020540000046
29,Málaga,29087,Sedella,426.0,292.0,600.0,308.0,14,1,2024,-4.038417119360394,36.872296629500056
21,Huelva,21055,Palos de la Frontera,426.0,377.04347826086956,523.9130434782609,146.8695652173913,138,2,2024,-6.890294810275256,37.16978824900005
01,Araba/Álava,01009,Asparrena,426.0,402.0,465.0,63.0,38,1,2024,-2.2861592970850113,42.88577138750003
45,Toledo,45165,Talavera de la Reina,425.9148000837346,347.9903705254344,506.7684739376177,158.77810341218333,4777,2,2024,-4.88137031635862,39.95310059250005
39,Cantabria,39074,Santa María de Cayón,425.56451612903226,358.33870967741933,492.2903225806452,133.95161290322585,496,2,2024,-3.870735298549126,43.304150383000064
12,Castellón/Castelló,12031,Borriol,425.5431754874652,340.06963788300834,520.6128133704735,180.5431754874652,359,2,2024,-0.0650314466423777,40.05280509650004
29,Málaga,29072,Mollina,425.1748251748252,309.53146853146853,494.3076923076923,184.7762237762238,143,2,2024,-4.652169023113854,37.139975558500055
41,Sevilla,41005,Alcalá del Río,425.103734439834,369.07883817427387,503.6473029045643,134.56846473029043,241,2,2024,-5.964439691604884,37.552644526500046
30,Murcia,30035,San Javier,425.0686070686071,365.6964656964657,528.8814968814969,163.18503118503122,1924,2,2024,-0.8513233613190782,37.82049899800006
39,Cantabria,39100,Villafufre,425.0,309.0,610.0,301.0,13,1,2024,-3.8819038751554436,43.259152953500035
04,Almería,04022,Bédar,425.0,225.0,588.0,363.0,12,1,2024,-1.9911816477198634,37.175218145500054
03,Alicante,03029,Benigembla,425.0,300.0,525.0,225.0,23,1,2024,-0.11656517729059497,38.74395769550006
27,Lugo,27023,Guntín,425.0,316.0,654.0,338.0,13,1,2024,-7.658291152325122,42.89895824900006
15,"Coruña, A",15001,Abegondo,425.0,345.0,631.0,286.0,69,1,2024,-8.28956101221694,43.21235574100004
22,Huesca,22221,Sesué,425.0,352.0,497.0,145.0,11,1,2024,0.4717848341562444,42.55366576600005
39,Cantabria,39066,Ruente,425.0,325.0,558.0,233.0,15,1,2024,-4.2327133961911905,43.23608019300005
37,Salamanca,37023,Aldeatejada,424.95454545454544,341.0681818181818,570.0,228.9318181818182,88,2,2024,-5.721548235550353,40.90598027400006
25,Lleida,25209,Sort,424.82716049382714,352.34567901234567,498.0246913580247,145.67901234567904,243,2,2024,1.0666299589809634,42.45223541550004
31,Navarra,31202,Peralta/Azkoien,424.82278481012656,342.0379746835443,499.0,156.9620253164557,158,2,2024,-1.8008596247289765,42.36015010350005
03,Alicante,03055,Catral,424.63157894736844,350.0,533.3684210526316,183.36842105263156,190,2,2024,-0.8020036658619556,38.15360164450004
36,Pontevedra,36045,Redondela,424.46926829268295,358.79414634146343,524.8975609756097,166.1034146341463,1025,2,2024,-8.615943557821224,42.27986029200005
46,Valencia/Valéncia,46031,Alginet,424.4594594594595,345.4054054054054,532.1621621621622,186.75675675675677,555,2,2024,-0.46136186261572193,39.261127499000054
29,Málaga,29079,Periana,424.25,322.9375,493.03125,170.09375,32,2,2024,-4.199026381966183,36.93181613600004
26,"Rioja, La",26013,Anguciana,424.0,296.0,491.0,195.0,10,1,2024,-2.9031002604564455,42.572495513000035
45,Toledo,45031,Camarena,423.98130841121497,353.1588785046729,514.9532710280374,161.79439252336454,321,2,2024,-4.114493673092067,40.10102011700005
41,Sevilla,41102,"Viso del Alcor, El",423.7351351351351,328.9189189189189,497.1459459459459,168.22702702702702,185,2,2024,-5.705139632530605,37.38383774900004
17,Girona,17102,Maçanet de Cabrenys,423.3673469387755,321.7142857142857,495.1224489795918,173.4081632653061,49,2,2024,2.7252343906391356,42.38281683400007
45,Toledo,45036,Carmena,423.1111111111111,377.77777777777777,494.22222222222223,116.44444444444446,27,2,2024,-4.398931994764744,39.934202655000064
18,Granada,18165,Pulianas,422.94505494505495,356.04395604395603,520.7912087912088,164.74725274725273,91,2,2024,-3.608833129628401,37.22478275450007
31,Navarra,31084,Etxarri Aranatz,422.0,377.0,469.0,92.0,34,1,2024,-2.092661047583353,42.92386150900006
17,Girona,17064,Espolla,422.0,322.0,600.0,278.0,18,1,2024,3.0016163435233665,42.42095378600007
50,Zaragoza,50123,Grisén,422.0,353.0,500.0,147.0,28,1,2024,-1.1622911529410902,41.745464491000064
25,Lleida,25011,Alcarràs,421.5966587112172,363.1491646778043,484.1766109785203,121.02744630071595,838,2,2024,0.446278789220132,41.603687612000044
08,Barcelona,08048,Carme,421.5,258.0,473.0,215.0,32,2,2024,1.6269040143489288,41.527942269500045
25,Lleida,25110,Guissona,421.4117647058824,375.8235294117647,494.4117647058824,118.58823529411768,374,2,2024,1.289422953158033,41.791701150500046
47,Valladolid,47175,Tudela de Duero,421.34567901234567,356.84156378600824,485.5761316872428,128.73456790123458,486,2,2024,-4.584087259149195,41.59677576200005
17,Girona,17138,Portbou,421.2112676056338,352.056338028169,517.1971830985915,165.14084507042247,71,2,2024,3.134271338966424,42.42752085750004
18,Granada,18057,Cúllar Vega,421.14285714285717,358.85714285714283,498.4,139.54285714285714,280,2,2024,-3.671734793240705,37.15731440400006
37,Salamanca,37362,Villares de la Reina,420.8333333333333,357.9166666666667,482.3958333333333,124.47916666666663,432,2,2024,-5.649137723643548,41.00688272550005
30,Murcia,30003,Águilas,420.51419800460474,346.68073676132,511.2854950115119,164.60475825019188,1303,2,2024,-1.581766940530723,37.470288188500064
29,Málaga,29013,Alozaina,420.0,320.0,659.0,339.0,15,1,2024,-4.859651357913756,36.737446464000044
28,Madrid,28034,Canencia,420.0,383.0,912.0,529.0,22,1,2024,-3.756316246120166,40.89294540500006
33,Asturias,33030,Illas,420.0,348.0,500.0,152.0,23,1,2024,-5.967389701407385,43.496225131000045
08,Barcelona,08229,Sant Mateu de Bages,420.0,315.7142857142857,492.0,176.28571428571428,21,2,2024,1.675238261765029,41.82007611700004
27,Lugo,27014,"Corgo, O",420.0,320.0,566.0,246.0,30,1,2024,-7.41690556474307,42.933877061500056
