COD_PROVINCIA,PROVINCIA,COD_POSTAL,NOMBRE_MUNICIPIO,median_rent_eur,p25_rent_eur,p75_rent_eur,iqr_rent_eur,rental_homes,dwelling_types,year
05,Ávila,05076,"Fresno, El",450.0,285.0,588.0,303.0,21,1,2024
28,Madrid,28165,Valdilecha,450.0,391.3930131004367,554.7816593886463,163.3886462882096,229,2,2024
03,Alicante,03100,Parcent,450.0,333.0,550.0,217.0,19,1,2024
45,Toledo,45056,Chozas de Canales,450.0,351.0,547.0,196.0,188,1,2024
11,Cádiz,11013,Castellar de la Frontera,450.0,400.0,535.0,135.0,41,1,2024
11,Cádiz,11903,San Martín del Tesorillo,450.0,400.0,650.0,250.0,23,1,2024
41,Sevilla,41079,"Puebla del Río, La",450.0,380.0,501.8,121.80000000000001,160,2,2024
38,Santa Cruz de Tenerife,38048,Valverde,450.0,356.62240663900417,533.2240663900415,176.6016597510373,241,2,2024
22,Huesca,22205,San Esteban de Litera,450.0,350.0,500.0,150.0,19,1,2024
49,Zamora,49178,Roales,450.0,311.0,518.0,207.0,19,1,2024
25,Lleida,25078,Corbins,450.0,315.0,575.0,260.0,25,1,2024
29,Málaga,29012,Álora,449.5147928994083,369.4082840236686,574.4201183431952,205.0118343195266,169,2,2024
18,Granada,18134,Monachil,449.218085106383,358.39716312056737,546.8581560283687,188.46099290780137,564,2,2024
36,Pontevedra,36039,"Porriño, O",449.1480206540447,379.2917383820998,540.5378657487091,161.2461273666093,1162,2,2024
31,Navarra,31227,Tafalla,449.0,349.0,519.0,170.0,452,1,2024
28,Madrid,28117,Prádena del Rincón,449.0,357.0,700.0,343.0,11,1,2024
25,Lleida,25183,Rialp,449.0,324.0,550.0,226.0,39,1,2024
31,Navarra,31221,Doneztebe/Santesteban,449.0,381.0,499.0,118.0,72,1,2024
31,Navarra,31260,Valle de Yerri/Deierri,449.0,409.0,644.0,235.0,10,1,2024
29,Málaga,29083,Riogordo,449.0,334.0,800.0,466.0,31,1,2024
28,Madrid,28063,Gargantilla del Lozoya y Pinilla de Buitrago,449.0,299.0,599.0,300.0,24,1,2024
31,Navarra,31236,Ultzama,449.0,399.0,501.0,102.0,17,1,2024
31,Navarra,31167,Mendigorria,449.0,349.0,629.0,280.0,19,1,2024
35,"Palmas, Las",35033,Vega de San Mateo,448.78350515463916,379.7250859106529,544.1168384879725,164.39175257731955,291,2,2024
43,Tarragona,43108,"Pla de Santa Maria, El",448.75,378.27777777777777,556.6944444444445,178.41666666666669,72,2,2024
45,Toledo,45051,Cobeja,448.6930693069307,348.6930693069307,538.5346534653465,189.84158415841586,101,2,2024
22,Huesca,22078,Canfranc,448.0,405.0,550.0,145.0,67,1,2024
25,Lleida,25163,"Coma i la Pedra, La",448.0,346.0,548.0,202.0,18,1,2024
50,Zaragoza,50056,Botorrita,448.0,391.0,602.0,211.0,16,1,2024
18,Granada,18062,Churriana de la Vega,447.94389140271494,374.01990950226246,530.5294117647059,156.5095022624434,1105,2,2024
46,Valencia/Valéncia,46055,Beniarjó,447.88732394366195,334.36619718309856,571.887323943662,237.5211267605634,71,2,2024
03,Alicante,03071,Gata de Gorgos,447.8848167539267,367.0157068062827,610.3193717277487,243.303664921466,191,2,2024
18,Granada,18140,Motril,447.66472303206996,380.6618075801749,553.8483965014577,173.1865889212828,2058,2,2024
08,Barcelona,08250,Santa Margarida de Montbui,447.4963325183374,375.1002444987775,517.6748166259168,142.57457212713933,409,2,2024
33,Asturias,33004,Avilés,447.1042435424354,356.46448339483396,530.6734317343173,174.20894833948336,4336,2,2024
39,Cantabria,39090,Udías,446.72093023255815,344.8837209302326,541.7209302325581,196.8372093023255,43,2,2024
40,Segovia,40203,Torrecaballeros,446.08730158730157,363.57142857142856,554.436507936508,190.8650793650794,126,2,2024
08,Barcelona,08141,Navàs,446.0674418604651,347.7906976744186,519.660465116279,171.86976744186046,430,2,2024
28,Madrid,28180,Villarejo de Salvanés,446.0,390.4761904761905,516.7619047619048,126.28571428571433,357,2,2024
45,Toledo,45126,Otero,446.0,340.0,500.0,160.0,12,1,2024
34,Palencia,34217,Villalobón,445.45454545454544,373.6363636363636,506.3636363636364,132.72727272727275,66,2,2024
28,Madrid,28157,Valdelaguna,445.38461538461536,342.3076923076923,562.0,219.69230769230768,39,2,2024
43,Tarragona,43033,Botarell,445.0,300.0,500.0,200.0,26,1,2024
12,Castellón/Castelló,12077,Moncofa,444.87620357634114,359.49793672627237,553.6341127922971,194.1361760660247,727,2,2024
39,Cantabria,39009,Bárcena de Cicero,444.87336244541484,360.05676855895194,526.7423580786026,166.68558951965065,229,2,2024
43,Tarragona,43007,"Aleixar, L'",444.6,356.6,616.2,259.6,30,2,2024
12,Castellón/Castelló,12032,Borriana/Burriana,444.4257891202149,344.98321020819344,513.4392209536602,168.45601074546676,1489,2,2024
50,Zaragoza,50298,Zuera,444.0630797773655,363.45454545454544,526.5677179962894,163.11317254174395,539,2,2024
25,Lleida,25100,Gósol,444.0,356.0,603.0,247.0,12,1,2024
15,"Coruña, A",15091,Vilarmaior,444.0,350.0,500.0,150.0,15,1,2024
08,Barcelona,08178,Rajadell,444.0,405.0,1100.0,695.0,15,1,2024
39,Cantabria,39038,Limpias,443.77570093457945,379.2710280373832,538.1869158878504,158.91588785046724,107,2,2024
33,Asturias,33076,Villaviciosa,443.76528117359413,366.9621026894865,566.9694376528117,200.0073349633252,818,2,2024
22,Huesca,22059,Biescas,443.76510067114094,378.00671140939596,509.4496644295302,131.4429530201342,149,2,2024
41,Sevilla,41024,Carmona,443.74782608695654,362.0086956521739,567.0782608695653,205.06956521739136,460,2,2024
46,Valencia/Valéncia,46065,Beniparrell,443.45238095238096,359.0952380952381,557.797619047619,198.70238095238096,84,2,2024
09,Burgos,09177,Ibeas de Juarros,443.0,315.0,561.0,246.0,38,1,2024
45,Toledo,45021,Borox,442.7956989247312,381.83870967741933,524.9193548387096,143.0806451612903,186,2,2024
37,Salamanca,37354,Villamayor,442.7149758454106,378.4492753623188,524.5338164251208,146.08454106280197,414,2,2024
34,Palencia,34225,Villamuriel de Cerrato,442.67241379310343,378.73275862068965,484.0431034482759,105.31034482758622,232,2,2024
03,Alicante,03118,San Fulgencio,442.60663507109007,341.65876777251185,570.2369668246446,228.57819905213273,211,2,2024
40,Segovia,40152,Otero de Herreros,442.5090909090909,325.96363636363634,605.7636363636364,279.8,55,2,2024
50,Zaragoza,50107,Figueruelas,442.4,347.75,521.5,173.75,40,2,2024
46,Valencia/Valéncia,46051,Benaguasil,442.39506172839504,367.8941798941799,551.0864197530864,183.19223985890648,567,2,2024
17,Girona,17178,Sant Pere Pescador,442.3492063492063,364.73015873015873,605.015873015873,240.28571428571428,126,2,2024
25,Lleida,25007,Albatàrrec,442.2844036697248,338.29357798165137,513.302752293578,175.00917431192664,109,2,2024
03,Alicante,03088,Monforte del Cid,441.4179104477612,311.7164179104478,572.4813432835821,260.7649253731343,268,2,2024
15,"Coruña, A",15075,Sada,441.19359534206694,361.7001455604076,544.6943231441048,182.99417758369725,1374,2,2024
47,Valladolid,47111,"Pedraja de Portillo, La",441.0,350.0,640.0,290.0,15,1,2024
46,Valencia/Valéncia,46103,Quartell,440.90909090909093,337.45454545454544,526.7272727272727,189.2727272727273,44,2,2024
28,Madrid,28060,Fuentidueña de Tajo,440.8363636363636,352.45454545454544,575.3454545454546,222.89090909090913,55,2,2024
28,Madrid,28182,Villavieja del Lozoya,440.0,388.0,563.0,175.0,13,1,2024
42,Soria,42094,Garray,440.0,344.0,487.0,143.0,13,1,2024
08,Barcelona,08253,Santa Maria de Besora,440.0,294.0,532.0,238.0,13,1,2024
29,Málaga,29027,Benamocarra,440.0,350.0,600.0,250.0,13,1,2024
08,Barcelona,08011,Avià,439.7445255474453,354.5985401459854,517.6642335766423,163.06569343065695,137,2,2024
17,Girona,17007,Amer,439.44,366.7733333333333,541.3333333333334,174.56000000000006,150,2,2024
46,Valencia/Valéncia,46145,Xàtiva,439.14738929279576,352.2128222075347,517.703899537343,165.49107732980826,1513,2,2024
50,Zaragoza,50008,Alagón,439.1407867494824,355.3312629399586,513.5383022774328,158.20703933747416,483,2,2024
30,Murcia,30024,Lorca,439.1362857841938,361.7908000978713,523.9109371176902,162.1201370198189,4087,2,2024
18,Granada,18047,Cenes de la Vega,439.1327623126338,362.86509635974306,520.2098501070664,157.3447537473233,467,2,2024
03,Alicante,03902,Pilar de la Horadada,439.0328185328185,369.2084942084942,526.1003861003861,156.89189189189193,1036,2,2024
41,Sevilla,41012,Aznalcázar,438.8360655737705,365.73770491803276,537.360655737705,171.6229508196722,122,2,2024
39,Cantabria,39006,Arnuero,438.79487179487177,314.2564102564103,543.8461538461538,229.58974358974353,39,2,2024
17,Girona,17009,Arbúcies,438.7943548387097,345.85887096774195,547.7822580645161,201.92338709677415,496,2,2024
23,Jaén,23099,"Villares, Los",438.3636363636364,326.90909090909093,548.9090909090909,221.99999999999994,55,2,2024
24,León,24222,Villaquilambre,438.00397877984085,369.7957559681698,503.4290450928382,133.6332891246684,1508,2,2024
39,Cantabria,39102,Voto,438.0,359.1111111111111,512.4444444444445,153.33333333333337,81,2,2024
24,León,24205,Villadangos del Páramo,438.0,357.0,544.5,187.5,40,2,2024
31,Navarra,31019,Aoiz/Agoitz,437.7844827586207,353.7413793103448,527.3534482758621,173.61206896551727,116,2,2024
03,Alicante,03133,Torrevieja,437.44805194805195,357.85064935064935,558.4675324675325,200.61688311688312,4774,2,2024
28,Madrid,28021,"Berrueco, El",437.25,357.625,545.3125,187.6875,80,2,2024
36,Pontevedra,36060,Vilagarcía de Arousa,437.2328458942632,355.8492688413948,528.4398200224972,172.5905511811024,1778,2,2024
43,Tarragona,43013,"Ametlla de Mar, L'",437.1173184357542,350.0,550.2793296089385,200.2793296089385,358,2,2024
03,Alicante,03117,Sanet y Negrals,437.0,331.0,739.0,408.0,20,1,2024
43,Tarragona,43079,Masllorenç,437.0,362.0,632.0,270.0,36,1,2024
28,Madrid,28112,Pinilla del Valle,437.0,350.0,600.0,250.0,11,1,2024
39,Cantabria,39080,San Vicente de la Barquera,436.979797979798,368.030303030303,503.07070707070704,135.04040404040404,198,2,2024
33,Asturias,33035,Llanera,436.5732484076433,357.7579617834395,561.0891719745223,203.3312101910828,628,2,2024
46,Valencia/Valéncia,46181,Oliva,436.5334590009425,347.1498586239397,535.1922714420358,188.04241281809612,1061,2,2024
41,Sevilla,41007,"Algaba, La",436.4055944055944,358.2564102564103,550.0,191.74358974358972,429,2,2024
33,Asturias,33066,Siero,436.2858719646799,366.990434142752,539.2844002943341,172.29396615158208,2718,2,2024
16,Cuenca,16279,Zarza de Tajo,436.0,244.0,610.0,366.0,10,1,2024
22,Huesca,22112,Fraga,435.94920634920635,366.22222222222223,497.3015873015873,131.07936507936506,945,2,2024
28,Madrid,28133,San Martín de Valdeiglesias,435.6641221374046,350.0,535.0076335877862,185.00763358778624,393,2,2024
36,Pontevedra,36008,Cangas,435.51135407905804,371.67788057190916,521.394449116905,149.71656854499582,1189,2,2024
43,Tarragona,43119,Puigpelat,435.5,361.5,572.5,211.0,28,2,2024
21,Huelva,21007,Aracena,435.49295774647885,340.49295774647885,516.2112676056338,175.71830985915494,284,2,2024
33,Asturias,33025,Gozón,435.4758620689655,358.048275862069,513.3448275862069,155.29655172413788,435,2,2024
16,Cuenca,16905,Arcas del Villar,435.1639344262295,378.9836065573771,551.7540983606557,172.77049180327862,61,2,2024
31,Navarra,31904,Irurtzun,435.0,349.0,548.0,199.0,78,1,2024
18,Granada,18189,Víznar,435.0,270.0,536.0,266.0,40,1,2024
08,Barcelona,08293,Vallcebre,435.0,338.0,547.0,209.0,18,1,2024
28,Madrid,28159,Valdemaqueda,434.8958333333333,313.9375,511.1041666666667,197.16666666666669,48,2,2024
24,León,24162,Santovenia de la Valdoncina,434.6190476190476,335.3809523809524,514.047619047619,178.66666666666663,42,2,2024
47,Valladolid,47027,Cabezón de Pisuerga,434.5145631067961,371.11650485436894,512.6941747572815,141.5776699029126,206,2,2024
33,Asturias,33056,Ribadesella,434.24590163934425,349.2950819672131,543.639344262295,194.34426229508193,244,2,2024
46,Valencia/Valéncia,46904,Benicull de Xúquer,434.1111111111111,325.2962962962963,477.0740740740741,151.77777777777777,27,2,2024
47,Valladolid,47173,Traspinedo,434.0,280.0,500.0,220.0,15,1,2024
17,Girona,17105,Mieres,434.0,398.0,786.0,388.0,18,1,2024
29,Málaga,29084,Ronda,433.8120702826585,355.45301757066466,518.8189457601222,163.36592818945758,1309,2,2024
38,Santa Cruz de Tenerife,38010,Buenavista del Norte,433.7560975609756,337.1951219512195,604.8048780487804,267.60975609756093,82,2,2024
08,Barcelona,08022,Berga,433.66179275270184,350.900826446281,514.0667514303877,163.16592498410677,1573,2,2024
41,Sevilla,41067,Olivares,433.61538461538464,363.53846153846155,492.46153846153845,128.9230769230769,182,2,2024
12,Castellón/Castelló,12053,Chilches/Xilxes,433.5416666666667,343.21875,519.5,176.28125,192,2,2024
03,Alicante,03098,Orxeta,433.45454545454544,293.45454545454544,527.8181818181819,234.36363636363643,33,2,2024
36,Pontevedra,36029,Moaña,433.2482993197279,349.1496598639456,545.5136054421769,196.36394557823127,588,2,2024
22,Huesca,22048,Barbastro,433.1784232365145,353.0373443983402,503.56846473029043,150.5311203319502,1205,2,2024
45,Toledo,45001,Ajofrín,433.0,303.0,520.0,217.0,21,1,2024
25,Lleida,25254,Vilanova de la Barca,433.0,406.0,502.0,96.0,17,1,2024
03,Alicante,03120,San Miguel de Salinas,432.9166666666667,332.9761904761905,556.3095238095239,223.33333333333337,168,2,2024
04,Almería,04024,Benahadux,432.8867924528302,350.52830188679246,506.7358490566038,156.20754716981133,106,2,2024
17,Girona,17147,Ripoll,432.6896551724138,361.9704433497537,516.3940886699507,154.42364532019707,812,2,2024
45,Toledo,45088,Magán,432.6442307692308,366.8269230769231,517.6442307692307,150.81730769230762,208,2,2024
06,Badajoz,06083,Mérida,432.5287356321839,358.9668695064233,507.43745774171737,148.4705882352941,2958,2,2024
15,"Coruña, A",15013,Brión,432.43674698795184,366.1656626506024,517.0632530120482,150.8975903614458,332,2,2024
45,Toledo,45145,Recas,431.9764705882353,350.0,503.9529411764706,153.95294117647057,255,2,2024
50,Zaragoza,50235,San Mateo de Gállego,431.75,365.375,530.625,165.25,200,2,2024
43,Tarragona,43001,Aiguamúrcia,431.6216216216216,372.97297297297297,521.7567567567568,148.7837837837838,37,2,2024
38,Santa Cruz de Tenerife,38012,Fasnia,431.42857142857144,375.23809523809524,569.047619047619,193.8095238095238,63,2,2024
39,Cantabria,39069,San Felices de Buelna,431.3636363636364,327.6363636363636,482.8181818181818,155.1818181818182,22,2,2024
31,Navarra,31050,Baztan,430.57142857142856,345.9795918367347,576.3265306122449,230.34693877551024,245,2,2024
25,Lleida,25137,Mollerussa,430.11675126903555,360.76142131979697,505.23857868020303,144.47715736040607,1182,2,2024
22,Huesca,22249,Villanova,430.0,324.0,496.0,172.0,13,1,2024
26,"Rioja, La",26071,Haro,430.0,356.0,500.0,144.0,428,1,2024
45,Toledo,45003,Albarreal de Tajo,430.0,254.0,550.0,296.0,13,1,2024
09,Burgos,09073,Cardeñadijo,429.8536585365854,401.0731707317073,577.7317073170732,176.65853658536588,41,2,2024
22,Huesca,22907,Aínsa-Sobrarbe,429.77777777777777,363.61574074074076,526.2592592592592,162.64351851851848,216,2,2024
28,Madrid,28110,Perales de Tajuña,429.57232704402514,330.29559748427675,550.2515723270441,219.95597484276732,159,2,2024
46,Valencia/Valéncia,46012,Alborache,429.42857142857144,338.57142857142856,509.06349206349205,170.4920634920635,63,2,2024
09,Burgos,09141,Fuentespina,429.0,300.0,550.0,250.0,14,1,2024
25,Lleida,25244,Vilagrassa,429.0,379.0,518.0,139.0,34,2,2024
24,León,24189,Valverde de la Virgen,428.94965277777777,363.63194444444446,514.1145833333334,150.4826388888889,576,2,2024
12,Castellón/Castelló,12009,Almazora/Almassora,428.4102730819246,350.0,512.77633289987,162.77633289987,1538,2,2024
19,Guadalajara,19257,Sigüenza,428.3975409836066,354.75409836065575,517.483606557377,162.72950819672127,244,2,2024
12,Castellón/Castelló,12089,Peníscola/Peñíscola,428.1456953642384,342.6655629139073,543.0629139072847,200.39735099337742,604,2,2024
33,Asturias,33014,Carreño,428.11387900355874,356.7615658362989,504.66548042704625,147.90391459074732,562,2,2024
04,Almería,04100,Vera,428.09064609450337,350.0,515.159112825458,165.159112825458,1037,2,2024
09,Burgos,09276,"Puebla de Arganzón, La",428.0,362.0,493.0,131.0,12,1,2024
08,Barcelona,08132,Montmajor,428.0,330.0,673.0,343.0,11,1,2024
18,Granada,18185,Ventas de Huelma,428.0,361.0,450.0,89.0,14,1,2024
12,Castellón/Castelló,12138,Vinaròs,427.91100323624596,353.2686084142395,519.4482200647249,166.17961165048536,2472,2,2024
34,Palencia,34004,Aguilar de Campoo,427.9,364.0,505.0,141.0,420,2,2024
28,Madrid,28099,Navas del Rey,427.86486486486484,327.4054054054054,602.5405405405405,275.1351351351351,185,2,2024
43,Tarragona,43170,Vila-rodona,427.7083333333333,317.2916666666667,458.25,140.95833333333331,72,2,2024
15,"Coruña, A",15082,Teo,427.4793388429752,360.07575757575756,533.0730027548209,172.99724517906333,726,2,2024
13,Ciudad Real,13005,Alcázar de San Juan,427.4270833333333,350.55694444444447,507.2388888888889,156.6819444444444,1440,2,2024
45,Toledo,45121,Ocaña,427.40356083086056,352.40356083086056,501.97091988130563,149.56735905044508,1685,2,2024
28,Madrid,28173,Villamanrique de Tajo,427.27272727272725,351.3030303030303,591.030303030303,239.7272727272727,33,2,2024
50,Zaragoza,50099,Épila,427.11764705882354,350.0,529.0294117647059,179.02941176470586,204,2,2024
30,Murcia,30038,"Torres de Cotillas, Las",427.00237529691213,350.0,515.7054631828979,165.70546318289792,421,2,2024
46,Valencia/Valéncia,46246,Tous,427.0,340.0,600.0,260.0,14,1,2024
22,Huesca,22069,Broto,427.0,355.0,500.0,145.0,34,1,2024
31,Navarra,31257,Villatuerta,427.0,299.0,548.0,249.0,12,1,2024
39,Cantabria,39019,Castañeda,426.96774193548384,378.26881720430106,486.1505376344086,107.88172043010752,186,2,2024
25,Lleida,25156,Os de Balaguer,426.7857142857143,362.5,476.7857142857143,114.28571428571428,28,2,2024
22,Huesca,22158,Monzón,426.6680743243243,346.66385135135135,501.3344594594595,154.67060810810813,1184,2,2024
18,Granada,18022,Atarfe,426.65051903114187,350.0,515.3760092272203,165.37600922722027,867,2,2024
15,"Coruña, A",15005,Arteixo,426.4872521246459,354.5945467422096,516.2181303116147,161.62358356940507,2824,2,2024
21,Huelva,21050,Moguer,426.46198830409355,350.0,529.8567251461989,179.85672514619887,342,2,2024
39,Cantabria,39031,Hazas de Cesto,426.24285714285713,357.8285714285714,501.24285714285713,143.4142857142857,70,2,2024
28,Madrid,28120,Rascafría,426.1904761904762,340.0,567.6190476190476,227.6190476190476,105,2,2024
29,Málaga,29087,Sedella,426.0,292.0,600.0,308.0,14,1,2024
21,Huelva,21055,Palos de la Frontera,426.0,377.04347826086956,523.9130434782609,146.8695652173913,138,2,2024
01,Araba/Álava,01009,Asparrena,426.0,402.0,465.0,63.0,38,1,2024
45,Toledo,45165,Talavera de la Reina,425.9148000837346,347.9903705254344,506.7684739376177,158.77810341218333,4777,2,2024
39,Cantabria,39074,Santa María de Cayón,425.56451612903226,358.33870967741933,492.2903225806452,133.95161290322585,496,2,2024
12,Castellón/Castelló,12031,Borriol,425.5431754874652,340.06963788300834,520.6128133704735,180.5431754874652,359,2,2024
29,Málaga,29072,Mollina,425.1748251748252,309.53146853146853,494.3076923076923,184.7762237762238,143,2,2024
41,Sevilla,41005,Alcalá del Río,425.103734439834,369.07883817427387,503.6473029045643,134.56846473029043,241,2,2024
30,Murcia,30035,San Javier,425.0686070686071,365.6964656964657,528.8814968814969,163.18503118503122,1924,2,2024
39,Cantabria,39100,Villafufre,425.0,309.0,610.0,301.0,13,1,2024
04,Almería,04022,Bédar,425.0,225.0,588.0,363.0,12,1,2024
03,Alicante,03029,Benigembla,425.0,300.0,525.0,225.0,23,1,2024
27,Lugo,27023,Guntín,425.0,316.0,654.0,338.0,13,1,2024
15,"Coruña, A",15001,Abegondo,425.0,345.0,631.0,286.0,69,1,2024
22,Huesca,22221,Sesué,425.0,352.0,497.0,145.0,11,1,2024
39,Cantabria,39066,Ruente,425.0,325.0,558.0,233.0,15,1,2024
37,Salamanca,37023,Aldeatejada,424.95454545454544,341.0681818181818,570.0,228.9318181818182,88,2,2024
25,Lleida,25209,Sort,424.82716049382714,352.34567901234567,498.0246913580247,145.67901234567904,243,2,2024
31,Navarra,31202,Peralta/Azkoien,424.82278481012656,342.0379746835443,499.0,156.9620253164557,158,2,2024
03,Alicante,03055,Catral,424.63157894736844,350.0,533.3684210526316,183.36842105263156,190,2,2024
36,Pontevedra,36045,Redondela,424.46926829268295,358.79414634146343,524.8975609756097,166.1034146341463,1025,2,2024
46,Valencia/Valéncia,46031,Alginet,424.4594594594595,345.4054054054054,532.1621621621622,186.75675675675677,555,2,2024
29,Málaga,29079,Periana,424.25,322.9375,493.03125,170.09375,32,2,2024
26,"Rioja, La",26013,Anguciana,424.0,296.0,491.0,195.0,10,1,2024
45,Toledo,45031,Camarena,423.98130841121497,353.1588785046729,514.9532710280374,161.79439252336454,321,2,2024
41,Sevilla,41102,"Viso del Alcor, El",423.7351351351351,328.9189189189189,497.1459459459459,168.22702702702702,185,2,2024
17,Girona,17102,Maçanet de Cabrenys,423.3673469387755,321.7142857142857,495.1224489795918,173.4081632653061,49,2,2024
45,Toledo,45036,Carmena,423.1111111111111,377.77777777777777,494.22222222222223,116.44444444444446,27,2,2024
18,Granada,18165,Pulianas,422.94505494505495,356.04395604395603,520.7912087912088,164.74725274725273,91,2,2024
31,Navarra,31084,Etxarri Aranatz,422.0,377.0,469.0,92.0,34,1,2024
17,Girona,17064,Espolla,422.0,322.0,600.0,278.0,18,1,2024
50,Zaragoza,50123,Grisén,422.0,353.0,500.0,147.0,28,1,2024
25,Lleida,25011,Alcarràs,421.5966587112172,363.1491646778043,484.1766109785203,121.02744630071595,838,2,2024
08,Barcelona,08048,Carme,421.5,258.0,473.0,215.0,32,2,2024
25,Lleida,25110,Guissona,421.4117647058824,375.8235294117647,494.4117647058824,118.58823529411768,374,2,2024
47,Valladolid,47175,Tudela de Duero,421.34567901234567,356.84156378600824,485.5761316872428,128.73456790123458,486,2,2024
17,Girona,17138,Portbou,421.2112676056338,352.056338028169,517.1971830985915,165.14084507042247,71,2,2024
18,Granada,18057,Cúllar Vega,421.14285714285717,358.85714285714283,498.4,139.54285714285714,280,2,2024
37,Salamanca,37362,Villares de la Reina,420.8333333333333,357.9166666666667,482.3958333333333,124.47916666666663,432,2,2024
30,Murcia,30003,Águilas,420.51419800460474,346.68073676132,511.2854950115119,164.60475825019188,1303,2,2024
29,Málaga,29013,Alozaina,420.0,320.0,659.0,339.0,15,1,2024
28,Madrid,28034,Canencia,420.0,383.0,912.0,529.0,22,1,2024
33,Asturias,33030,Illas,420.0,348.0,500.0,152.0,23,1,2024
08,Barcelona,08229,Sant Mateu de Bages,420.0,315.7142857142857,492.0,176.28571428571428,21,2,2024
27,Lugo,27014,"Corgo, O",420.0,320.0,566.0,246.0,30,1,2024
01,Araba/Álava,01043,Oyón-Oion,420.0,356.0,474.0,118.0,85,1,2024
36,Pontevedra,36051,Sanxenxo,419.54954954954957,350.0,520.4684684684685,170.46846846846847,555,2,2024
08,Barcelona,08018,Balsareny,419.3921568627451,334.2549019607843,500.0,165.7450980392157,153,2,2024
21,Huelva,21005,Almonte,419.36842105263156,354.3157894736842,518.0631578947368,163.7473684210526,285,2,2024
33,Asturias,33036,Llanes,419.06976744186045,350.0,521.7209302325581,171.7209302325581,688,2,2024
50,Zaragoza,50150,Lumpiaque,419.0,307.0,500.0,193.0,24,1,2024
46,Valencia/Valéncia,46248,Turís,418.95604395604397,317.2087912087912,553.5164835164835,236.30769230769232,273,2,2024
39,Cantabria,39025,"Corrales de Buelna, Los",418.90909090909093,340.961038961039,490.75324675324674,149.79220779220776,385,2,2024
38,Santa Cruz de Tenerife,38050,Vallehermoso,418.741935483871,331.0,578.0322580645161,247.0322580645161,31,2,2024
24,León,24142,San Andrés del Rabanedo,418.3631284916201,347.1173184357542,489.7977653631285,142.6804469273743,1790,2,2024
39,Cantabria,39091,Valdáliga,418.3333333333333,319.0,502.5,183.5,30,2,2024
28,Madrid,28135,Santa María de la Alameda,418.3333333333333,331.6666666666667,643.0,311.3333333333333,66,2,2024
03,Alicante,03070,Formentera del Segura,418.2,348.5,497.65,149.14999999999998,220,2,2024
03,Alicante,03104,Petrer,418.1438645980254,343.2552891396333,504.95063469675597,161.69534555712266,709,2,2024
25,Lleida,25124,Lladurs,418.0,170.0,525.0,355.0,10,1,2024
24,León,24065,Chozas de Abajo,418.0,350.0,500.0,150.0,32,1,2024
47,Valladolid,47218,Villanueva de Duero,418.0,337.0,554.0,217.0,14,1,2024
25,Lleida,25193,Sant Llorenç de Morunys,417.6666666666667,314.1333333333333,509.1111111111111,194.97777777777776,90,2,2024
26,"Rioja, La",26005,Albelda de Iregua,417.3191489361702,347.0496453900709,459.1489361702128,112.09929078014187,141,2,2024
46,Valencia/Valéncia,46048,Bellreguard,417.24242424242425,345.6363636363636,536.1212121212121,190.4848484848485,165,2,2024
31,Navarra,31176,Murchante,417.2,314.2,505.8,191.60000000000002,80,2,2024
15,"Coruña, A",15002,Ames,417.1020408163265,356.74120082815733,490.7586512866016,134.01745045844427,3381,2,2024
46,Valencia/Valéncia,46217,Rotglà i Corberà,417.0,251.0,528.0,277.0,10,1,2024
31,Navarra,31138,Lakuntza,417.0,299.0,478.0,179.0,23,1,2024
46,Valencia/Valéncia,46233,Sollana,416.86486486486484,343.72972972972974,500.0,156.27027027027026,185,2,2024
14,Córdoba,14067,Villafranca de Córdoba,416.7391304347826,376.4492753623188,478.0289855072464,101.57971014492756,69,2,2024
08,Barcelona,08016,Bagà,416.65822784810126,333.34177215189874,529.1139240506329,195.7721518987342,158,2,2024
21,Huelva,21021,Cartaya,416.59528907922913,338.6423982869379,535.1948608137045,196.5524625267666,467,2,2024
25,Lleida,25029,Arbeca,416.54545454545456,300.0,538.0,238.0,33,2,2024
18,Granada,18905,"Gabias, Las",416.51542152159016,358.60178204249485,496.5044551062372,137.90267306374233,1459,2,2024
04,Almería,04103,Zurgena,416.4516129032258,341.1290322580645,528.0645161290323,186.9354838709678,62,2,2024
28,Madrid,28109,Pelayos de la Presa,416.44444444444446,325.8169934640523,557.7124183006536,231.89542483660125,153,2,2024
25,Lleida,25027,Anglesola,416.2352941176471,368.11764705882354,468.0,99.88235294117646,34,2,2024
36,Pontevedra,36028,Meis,416.2280701754386,317.63157894736844,515.5964912280701,197.9649122807017,57,2,2024
08,Barcelona,08012,Avinyó,416.15841584158414,300.56435643564356,519.9306930693069,219.36633663366337,101,2,2024
46,Valencia/Valéncia,46077,Buñol,416.1225806451613,309.19032258064516,506.3,197.10967741935485,310,2,2024
25,Lleida,25912,Gimenells i el Pla de la Font,416.0,400.0,462.0,62.0,14,1,2024
47,Valladolid,47182,Valdestillas,416.0,350.0,520.0,170.0,14,1,2024
30,Murcia,30902,"Alcázares, Los",415.84353214562356,343.7722695584818,493.1959721146398,149.423702556158,1291,2,2024
47,Valladolid,47217,Villanubla,415.7608695652174,345.4130434782609,482.9347826086956,137.52173913043475,138,2,2024
08,Barcelona,08212,Sant Feliu Sasserra,415.6774193548387,266.7741935483871,499.0967741935484,232.32258064516134,31,2,2024
25,Lleida,25047,Bellcaire d'Urgell,415.44444444444446,341.77777777777777,505.55555555555554,163.77777777777777,27,2,2024
