CODIGO,DESCRIPCION,mode,COD_PROVINCIA,POBLACION,node_weight,source,LATITUD,LONGITUD
71209,RIBA-ROJA D'EBRE,Media distancia,43,RIBA-ROJA D'EBRE,2.0,Renfe Data GTFS alta/larga/media,41.2485594,0.48103178
71210,FLIX,Media distancia,43,FLIX,2.0,Renfe Data GTFS alta/larga/media,41.2293651,0.54010012
71211,ASCÓ,Media distancia,43,ASCÓ,2.0,Renfe Data GTFS alta/larga/media,41.1823727,0.56902524
71300,MÓRA LA NOVA,Media distancia,43,MÓRA LA NOVA,2.0,Renfe Data GTFS alta/larga/media,41.1065823,0.65321819
71302,CAPÇANES,Media distancia,43,CAPÇANES,2.0,Renfe Data GTFS alta/larga/media,41.1020902,0.78036099
71303,MARÇÀ-FALSET,Media distancia,43,MARÇÀ,2.0,Renfe Data GTFS alta/larga/media,41.1309421,0.81041774
71304,PRADELL,Media distancia,43,PRADELL DE LA TEIXETA,2.0,Renfe Data GTFS alta/larga/media,41.1333595,0.85865032
71305,DUESAIGÜES-L'ARGENTERA,Media distancia,43,ARGENTERA (L'),2.0,Renfe Data GTFS alta/larga/media,41.1436928,0.92087096
71306,RIUDECANYES-BOTARELL,Media distancia,43,RIUDECANYES,2.0,Renfe Data GTFS alta/larga/media,41.1400577,0.97574775
71307,LES BORGES DEL CAMP,Media distancia,43,BORGES DEL CAMP (LES),2.0,Renfe Data GTFS alta/larga/media,41.1665064,1.0221323
71204,CASPE,Media distancia,50,CASPE,2.0,Renfe Data GTFS alta/larga/media,41.239738,-0.042701
71206,FABARA,Media distancia,50,FABARA,2.0,Renfe Data GTFS alta/larga/media,41.234405,0.143284
71207,NONASPE,Media distancia,50,NONASPE,2.0,Renfe Data GTFS alta/larga/media,41.213788,0.242472
71208,FAIÓ-LA POBLA DE MASSALUCA,Media distancia,43,POBLA DE MASSALUCA (LA),2.0,Renfe Data GTFS alta/larga/media,41.2250555,0.35110259
78400,LLEIDA-PIRINEUS,Media distancia,25,LLEIDA,2.0,Renfe Data GTFS alta/larga/media,41.62013,0.63365328
73001,PUIGVERD DE LLEIDA-ARTESA,Media distancia,25,PUIGVERD DE LLEIDA,2.0,Renfe Data GTFS alta/larga/media,41.5537015,0.73342706
73002,JUNEDA,Media distancia,25,JUNEDA,2.0,Renfe Data GTFS alta/larga/media,41.5439328,0.82554185
73003,LES BORGES BLANQUES,Media distancia,25,BORGES BLANQUES (LES),2.0,Renfe Data GTFS alta/larga/media,41.5213973,0.87791022
73005,VINAIXA,Media distancia,25,VINAIXA,2.0,Renfe Data GTFS alta/larga/media,41.425141,0.9703737
73006,VIMBODÍ I POBLET,Media distancia,43,VIMBODÍ I POBLET,2.0,Renfe Data GTFS alta/larga/media,41.4027277,1.04603327
73007,L'ESPLUGA DE FRANCOLÍ,Media distancia,43,ESPLUGA DE FRANCOLÍ (L'),2.0,Renfe Data GTFS alta/larga/media,41.4006616,1.10336094
73008,MONTBLANC,Media distancia,43,MONTBLANC,2.0,Renfe Data GTFS alta/larga/media,41.3766254,1.16554869
73100,LA PLANA-PICAMOIXONS,Media distancia,43,VALLS,2.0,Renfe Data GTFS alta/larga/media,41.3061987,1.19488293
76004,VALLS,Media distancia,43,VALLS,2.0,Renfe Data GTFS alta/larga/media,41.2896079,1.25865179
72101,RODA DE MAR,Media distancia,43,RODA DE BARÀ,2.0,Renfe Data GTFS alta/larga/media,41.1864204,1.45520767
76001,SALOMÓ,Media distancia,43,SALOMÓ,2.0,Renfe Data GTFS alta/larga/media,41.2234416,1.37662504
76003,NULLES-BRÀFIM,Media distancia,43,NULLES,2.0,Renfe Data GTFS alta/larga/media,41.2503192,1.29750259
73010,LA RIBA,Media distancia,43,RIBA (LA),2.0,Renfe Data GTFS alta/larga/media,41.3184926,1.1813126
73009,VILAVERD,Media distancia,43,VILAVERD,2.0,Renfe Data GTFS alta/larga/media,41.3376633,1.17653235
73004,LA FLORESTA,Media distancia,25,FLORESTA (LA),2.0,Renfe Data GTFS alta/larga/media,41.5042013,0.924432
76002,VILABELLA,Media distancia,43,VILABELLA,2.0,Renfe Data GTFS alta/larga/media,41.2395473,1.31749155
73101,ALCOVER,Media distancia,43,ALCOVER,2.0,Renfe Data GTFS alta/larga/media,41.2616066,1.17416002
73102,LA SELVA DEL CAMP,Media distancia,43,SELVA DEL CAMP (LA),2.0,Renfe Data GTFS alta/larga/media,41.2111544,1.14396003
65411,SALOU-PORT AVENTURA,Media distancia,43,SALOU,2.0,Renfe Data GTFS alta/larga/media,41.0884798,1.14605195
79315,PORTBOU,Media distancia,17,PORTBOU,2.0,Renfe Data GTFS alta/larga/media,42.4245908,3.15801841
79312,LLANÇÀ,Media distancia,17,LLANÇÀ,2.0,Renfe Data GTFS alta/larga/media,42.3666194,3.1489746
79309,FIGUERES,Media distancia,17,FIGUERES,2.0,Renfe Data GTFS alta/larga/media,42.2651134,2.96880074
79303,FLAÇÀ,Media distancia,17,FLAÇÀ,2.0,Renfe Data GTFS alta/larga/media,42.047477,2.95740315
79300,GIRONA,Media distancia,17,GIRONA,2.0,Renfe Data GTFS alta/larga/media,41.9793629,2.81693689
79203,CALDES DE MALAVELLA,Media distancia,17,CALDES DE MALAVELLA,2.0,Renfe Data GTFS alta/larga/media,41.84111,2.80076692
79202,SILS,Media distancia,17,SILS,2.0,Renfe Data GTFS alta/larga/media,41.8075996,2.74500729
79200,MAÇANET-MASSANES,Media distancia,17,MASSANES,2.0,Renfe Data GTFS alta/larga/media,41.7724212,2.67385865
79104,SANT CELONI,Media distancia,08,SANT CELONI,2.0,Renfe Data GTFS alta/larga/media,41.6857928,2.49072799
79009,BARCELONA-EL CLOT,Media distancia,08,BARCELONA,2.0,Renfe Data GTFS alta/larga/media,41.4092979,2.18719759
04040,ZARAGOZA DELICIAS,Media distancia,50,ZARAGOZA,2.0,Renfe Data GTFS alta/larga/media,41.6586576,-0.9112693
71103,FUENTES DE EBRO,Media distancia,50,FUENTES DE EBRO,2.0,Renfe Data GTFS alta/larga/media,41.515065,-0.618625
71105,QUINTO,Media distancia,50,QUINTO,2.0,Renfe Data GTFS alta/larga/media,41.419528,-0.490673
71108,LA ZAIDA-SÁSTAGO,Media distancia,50,ZAIDA (LA),2.0,Renfe Data GTFS alta/larga/media,41.320542,-0.427115
71200,LA PUEBLA DE HÍJAR,Media distancia,44,PUEBLA DE HÍJAR (LA),2.0,Renfe Data GTFS alta/larga/media,41.2244,-0.438595
71201,SAMPER,Media distancia,44,SAMPER DE CALANDA,2.0,Renfe Data GTFS alta/larga/media,41.182183,-0.368761
71205,VAL DE PILAS,Media distancia,50,CASPE,2.0,Renfe Data GTFS alta/larga/media,41.230056,0.070145
70806,ZARAGOZA-PORTILLO,Media distancia,50,ZARAGOZA,2.0,Renfe Data GTFS alta/larga/media,41.6527361,-0.8958759
70807,ZARAGOZA-GOYA,Media distancia,50,ZARAGOZA,2.0,Renfe Data GTFS alta/larga/media,41.6438779,-0.8912574
71100,ZARAGOZA-MIRAFLORES,Media distancia,50,ZARAGOZA,2.0,Renfe Data GTFS alta/larga/media,41.6334311,-0.8681653
78200,TARDIENTA,Media distancia,22,TARDIENTA,2.0,Renfe Data GTFS alta/larga/media,41.975716,-0.538223
78201,GRAÑÉN,Media distancia,22,GRAÑÉN,2.0,Renfe Data GTFS alta/larga/media,41.938033,-0.369329
78203,SARIÑENA,Media distancia,22,SARIÑENA,2.0,Renfe Data GTFS alta/larga/media,41.817529,-0.17076
78301,MONZÓN-RÍO CINCA,Media distancia,22,MONZÓN,2.0,Renfe Data GTFS alta/larga/media,41.913679,0.196939
78302,BINÉFAR,Media distancia,22,BINÉFAR,2.0,Renfe Data GTFS alta/larga/media,41.849768,0.291478
78005,VILLANUEVA DE GÁLLEGO,Media distancia,50,VILLANUEVA DE GÁLLEGO,2.0,Renfe Data GTFS alta/larga/media,41.76551,-0.822204
78500,CERVERA,Media distancia,25,CERVERA,2.0,Renfe Data GTFS alta/larga/media,41.673611,1.274773
78408,TÀRREGA,Media distancia,25,TÀRREGA,2.0,Renfe Data GTFS alta/larga/media,41.650387,1.138963
78407,ANGLESOLA,Media distancia,25,ANGLESOLA,2.0,Renfe Data GTFS alta/larga/media,41.646448,1.079192
78406,BELLPUIG,Media distancia,25,BELLPUIG,2.0,Renfe Data GTFS alta/larga/media,41.632545,1.012993
78405,CASTELLNOU DE SEANA,Media distancia,25,CASTELLNOU DE SEANA,2.0,Renfe Data GTFS alta/larga/media,41.637464,0.967736
78404,GOLMÉS,Media distancia,25,GOLMÉS,2.0,Renfe Data GTFS alta/larga/media,41.635929,0.930863
78403,MOLLERUSSA,Media distancia,25,MOLLERUSSA,2.0,Renfe Data GTFS alta/larga/media,41.631779,0.896775
78402,BELL-LLOC D'URGELL,Media distancia,25,BELL-LLOC D'URGELL,2.0,Renfe Data GTFS alta/larga/media,41.631619,0.781547
78501,SANT GUIM DE FREIXENET,Media distancia,25,SANT GUIM DE FREIXENET,2.0,Renfe Data GTFS alta/larga/media,41.655924,1.42053
78502,SANT MARTÍ SESGUEIOLES,Media distancia,08,SANT MARTÍ SESGUEIOLES,2.0,Renfe Data GTFS alta/larga/media,41.701217,1.486204
78503,CALAF,Media distancia,08,CALAF,2.0,Renfe Data GTFS alta/larga/media,41.730334,1.515097
78504,SEGUERS-SANT PERE SALLAVINERA,Media distancia,08,SANT PERE SALLAVINERA,2.0,Renfe Data GTFS alta/larga/media,41.747991,1.574167
78505,AGUILAR DE SEGARRA,Media distancia,08,AGUILAR DE SEGARRA,2.0,Renfe Data GTFS alta/larga/media,41.738917,1.62372
78506,RAJADELL,Media distancia,08,RAJADELL,2.0,Renfe Data GTFS alta/larga/media,41.733159,1.696275
78600,MANRESA,Media distancia,08,MANRESA,2.0,Renfe Data GTFS alta/larga/media,41.7203921,1.82648564
78604,SANT VICENÇ DE CASTELLET,Media distancia,08,SANT VICENÇ DE CASTELLET,2.0,Renfe Data GTFS alta/larga/media,41.6688309,1.86264304
78700,TERRASSA ESTACIÓ DEL NORD,Media distancia,08,TERRASSA,2.0,Renfe Data GTFS alta/larga/media,41.5697825,2.01435428
74200,HUESCA,Media distancia,22,HUESCA,2.0,Renfe Data GTFS alta/larga/media,42.133594,-0.409745
74204,AYERBE,Media distancia,22,AYERBE,2.0,Renfe Data GTFS alta/larga/media,42.27561,-0.682569
74206,RIGLOS,Media distancia,22,PEÑAS DE RIGLOS (LAS),2.0,Renfe Data GTFS alta/larga/media,42.344756,-0.731599
74207,SANTA MARÍA Y LA PEÑA,Media distancia,22,PEÑAS DE RIGLOS (LAS),2.0,Renfe Data GTFS alta/larga/media,42.38039,-0.695647
74208,ANZÁNIGO,Media distancia,22,JACA,2.0,Renfe Data GTFS alta/larga/media,42.403289,-0.643344
74209,CALDEARENAS-AQUILUÉ,Media distancia,22,CALDEARENAS,2.0,Renfe Data GTFS alta/larga/media,42.397973,-0.499309
74211,SABIÑÁNIGO,Media distancia,22,SABIÑÁNIGO,2.0,Renfe Data GTFS alta/larga/media,42.520446,-0.373085
74213,JACA,Media distancia,22,JACA,2.0,Renfe Data GTFS alta/larga/media,42.578303,-0.539231
74214,CASTIELLO-PUEBLO,Media distancia,22,CASTIELLO DE JACA,2.0,Renfe Data GTFS alta/larga/media,42.62811,-0.546291
74216,VILLANÚA,Media distancia,22,VILLANÚA,2.0,Renfe Data GTFS alta/larga/media,42.688745,-0.52346
74217,CANFRANC,Media distancia,22,CANFRANC,2.0,Renfe Data GTFS alta/larga/media,42.751471,-0.514641
79004,BARCELONA-SANT ANDREU,Media distancia,08,BARCELONA,2.0,Renfe Data GTFS alta/larga/media,41.4361251,2.19319866
79100,GRANOLLERS-CENTRE,Media distancia,08,GRANOLLERS,2.0,Renfe Data GTFS alta/larga/media,41.5997447,2.29126962
79105,GUALBA,Media distancia,08,GUALBA,2.0,Renfe Data GTFS alta/larga/media,41.7181901,2.53878373
79106,RIELLS I VIABREA-BREDA,Media distancia,17,RIELLS I VIABREA,2.0,Renfe Data GTFS alta/larga/media,41.7263582,2.56889584
79107,HOSTALRIC,Media distancia,17,HOSTALRIC,2.0,Renfe Data GTFS alta/larga/media,41.747788,2.63165011
79204,RIUDELLOTS,Media distancia,17,RIUDELLOTS DE LA SELVA,2.0,Renfe Data GTFS alta/larga/media,41.896297,2.81157037
79205,FORNELLS DE LA SELVA,Media distancia,17,FORNELLS DE LA SELVA,2.0,Renfe Data GTFS alta/larga/media,41.935043,2.80978324
79301,CELRÀ,Media distancia,17,CELRÀ,2.0,Renfe Data GTFS alta/larga/media,42.0271984,2.87490587
79302,BORDILS-JUIÀ,Media distancia,17,BORDILS,2.0,Renfe Data GTFS alta/larga/media,42.0370568,2.91529561
79304,SANT JORDI DESVALLS,Media distancia,17,SANT JORDI DESVALLS,2.0,Renfe Data GTFS alta/larga/media,42.0683023,2.96447664
79305,CAMALLERA,Media distancia,17,"SAUS, CAMALLERA I LLAMPAIES",2.0,Renfe Data GTFS alta/larga/media,42.1223297,2.96536522
79306,SANT MIQUEL DE FLUVIÀ,Media distancia,17,SANT MIQUEL DE FLUVIÀ,2.0,Renfe Data GTFS alta/larga/media,42.1721019,2.98959828
79308,VILAMALLA,Media distancia,17,VILAMALLA,2.0,Renfe Data GTFS alta/larga/media,42.216362,2.97776423
79311,VILAJUÏGA,Media distancia,17,VILAJUÏGA,2.0,Renfe Data GTFS alta/larga/media,42.3256691,3.08754626
79314,COLERA,Media distancia,17,COLERA,2.0,Renfe Data GTFS alta/larga/media,42.4068837,3.15434316
79316,CERBÈRE,Media distancia,17,PORTBOU,2.0,Renfe Data GTFS alta/larga/media,42.441664,3.16314935
11600,IRUN,Media distancia,20,IRUN,2.0,Renfe Data GTFS alta/larga/media,43.3395365,-1.8012519
11516,LEZO-RENTERÍA,Media distancia,20,LEZO,2.0,Renfe Data GTFS alta/larga/media,43.3159364,-1.8994386
11515,PASAIA,Media distancia,20,PASAIA,2.0,Renfe Data GTFS alta/larga/media,43.3189428,-1.9171727
11514,HERRERA,Media distancia,20,DONOSTIA/SAN SEBASTIÁN,2.0,Renfe Data GTFS alta/larga/media,43.3193537,-1.9370173
11522,INTXAURRONDO,Media distancia,20,DONOSTIA/SAN SEBASTIÁN,2.0,Renfe Data GTFS alta/larga/media,43.3200487,-1.9517673
11513,ATEGORRIETA,Media distancia,20,DONOSTIA/SAN SEBASTIÁN,2.0,Renfe Data GTFS alta/larga/media,43.3203225,-1.9598127
11512,GROS,Media distancia,20,DONOSTIA/SAN SEBASTIÁN,2.0,Renfe Data GTFS alta/larga/media,43.3218457,-1.9738835
11511,SAN SEBASTIÁN-DONOSTIA,Media distancia,20,DONOSTIA/SAN SEBASTIÁN,2.0,Renfe Data GTFS alta/larga/media,43.3176961,-1.9767172
11507,HERNANI-ERDIA,Media distancia,20,HERNANI,2.0,Renfe Data GTFS alta/larga/media,43.2664779,-1.9726232
11504,ANDOAIN-CENTRO,Media distancia,20,ANDOAIN,2.0,Renfe Data GTFS alta/larga/media,43.2155738,-2.0204595
11503,BILLABONA-ZIZURKIL,Media distancia,20,VILLABONA,2.0,Renfe Data GTFS alta/larga/media,43.1891906,-2.0553722
11501,TOLOSA-CENTRO,Media distancia,20,TOLOSA,2.0,Renfe Data GTFS alta/larga/media,43.1393963,-2.0741122
11500,TOLOSA,Media distancia,20,TOLOSA,2.0,Renfe Data GTFS alta/larga/media,43.1354472,-2.0790886
11405,ORDIZIA,Media distancia,20,ORDIZIA,2.0,Renfe Data GTFS alta/larga/media,43.0527547,-2.1791923
11404,BEASAIN,Media distancia,20,BEASAIN,2.0,Renfe Data GTFS alta/larga/media,43.0462687,-2.2022994
11402,ORMÁIZTEGUI,Media distancia,20,ORMAIZTEGI,2.0,Renfe Data GTFS alta/larga/media,43.0402752,-2.256462
11400,ZUMARRAGA,Media distancia,20,ZUMARRAGA,2.0,Renfe Data GTFS alta/larga/media,43.0870824,-2.3202298
11306,LEGAZPI,Media distancia,20,LEGAZPI,2.0,Renfe Data GTFS alta/larga/media,43.0510385,-2.3306103
11305,BRINKOLA,Media distancia,20,LEGAZPI,2.0,Renfe Data GTFS alta/larga/media,43.0189865,-2.3346811
11300,ALTSASU,Media distancia,31,ALTSASU/ALSASUA,2.0,Renfe Data GTFS alta/larga/media,42.894847,-2.181237
11213,ARAIA,Media distancia,01,ZALDUONDO,2.0,Renfe Data GTFS alta/larga/media,42.869599,-2.306807
11212,AGURAIN-SALVATIERRA DE ÁLAVA,Media distancia,01,SALVATIERRA/AGURAIN,2.0,Renfe Data GTFS alta/larga/media,42.84643,-2.38921
11210,ALEGRÍA-DULANTZI,Media distancia,01,ALEGRÍA-DULANTZI,2.0,Renfe Data GTFS alta/larga/media,42.848723,-2.514668
11208,VITORIA-GASTEIZ,Media distancia,01,VITORIA-GASTEIZ,2.0,Renfe Data GTFS alta/larga/media,42.841517,-2.672601
11205,NANCLARES-LANGRAIZ,Media distancia,01,IRUÑA OKA/IRUÑA DE OCA,2.0,Renfe Data GTFS alta/larga/media,42.816216,-2.804942
11204,LA PUEBLA DE ARGANZÓN,Media distancia,09,PUEBLA DE ARGANZÓN (LA),2.0,Renfe Data GTFS alta/larga/media,42.765245,-2.830385
11203,MANZANOS,Media distancia,01,RIBERA BAJA/ERRIBERA BEITIA,2.0,Renfe Data GTFS alta/larga/media,42.742899,-2.867501
11200,MIRANDA DE EBRO,Media distancia,09,MIRANDA DE EBRO,2.0,Renfe Data GTFS alta/larga/media,42.691024,-2.940366
80001,ALTSASU-PUEBLO,Media distancia,31,ALTSASU/ALSASUA,2.0,Renfe Data GTFS alta/larga/media,42.893283,-2.167429
80003,ETXARRI-ARANATZ,Media distancia,31,ETXARRI-ARANATZ,2.0,Renfe Data GTFS alta/larga/media,42.911138,-2.071245
80005,UHARTE-ARAKIL,Media distancia,31,UHARTE-ARAKIL,2.0,Renfe Data GTFS alta/larga/media,42.920606,-1.974814
80100,PAMPLONA/IRUÑA,Media distancia,31,PAMPLONA/IRUÑA,2.0,Renfe Data GTFS alta/larga/media,42.824877,-1.661419
80108,TAFALLA,Media distancia,31,TAFALLA,2.0,Renfe Data GTFS alta/larga/media,42.525756,-1.671467
80109,OLITE-ERRIBERRI,Media distancia,31,OLITE/ERRIBERRI,2.0,Renfe Data GTFS alta/larga/media,42.484989,-1.649964
80114,MARCILLA DE NAVARRA,Media distancia,31,MARCILLA,2.0,Renfe Data GTFS alta/larga/media,42.334851,-1.717418
80115,VILLAFRANCA DE NAVARRA,Media distancia,31,VILLAFRANCA,2.0,Renfe Data GTFS alta/larga/media,42.280734,-1.745716
81200,CASTEJÓN DE EBRO,Media distancia,31,CASTEJÓN,2.0,Renfe Data GTFS alta/larga/media,42.172719,-1.692114
81202,TUDELA DE NAVARRA,Media distancia,31,TUDELA,2.0,Renfe Data GTFS alta/larga/media,42.059434,-1.597931
81203,RIBAFORADA,Media distancia,31,RIBAFORADA,2.0,Renfe Data GTFS alta/larga/media,41.997038,-1.515097
81205,CORTES DE NAVARRA,Media distancia,31,CORTES,2.0,Renfe Data GTFS alta/larga/media,41.915076,-1.420439
11111,PANCORBO,Media distancia,09,PANCORBO,2.0,Renfe Data GTFS alta/larga/media,42.630486,-3.112307
11109,BRIVIESCA,Media distancia,09,BRIVIESCA,2.0,Renfe Data GTFS alta/larga/media,42.542765,-3.319287
11014,BURGOS-ROSA MANZANO,Media distancia,09,BURGOS,2.0,Renfe Data GTFS alta/larga/media,42.371197,-3.666308
81206,GALLUR,Media distancia,50,GALLUR,2.0,Renfe Data GTFS alta/larga/media,41.867164,-1.321342
81207,LUCENI,Media distancia,50,LUCENI,2.0,Renfe Data GTFS alta/larga/media,41.826116,-1.243536
81208,PEDROLA,Media distancia,50,PEDROLA,2.0,Renfe Data GTFS alta/larga/media,41.805198,-1.201673
81209,CABAÑAS DE EBRO,Media distancia,50,CABAÑAS DE EBRO,2.0,Renfe Data GTFS alta/larga/media,41.788065,-1.167533
81210,ALAGÓN,Media distancia,50,ALAGÓN,2.0,Renfe Data GTFS alta/larga/media,41.771422,-1.112771
70800,CASETAS,Media distancia,50,ZARAGOZA,2.0,Renfe Data GTFS alta/larga/media,41.7226479,-1.0201916
70801,UTEBO,Media distancia,50,UTEBO,2.0,Renfe Data GTFS alta/larga/media,41.7108644,-0.9985828
81100,LOGROÑO,Media distancia,26,LOGROÑO,2.0,Renfe Data GTFS alta/larga/media,42.457459,-2.442193
81105,ALCANADRE,Media distancia,26,ALCANADRE,2.0,Renfe Data GTFS alta/larga/media,42.407437,-2.122094
81108,CALAHORRA,Media distancia,26,CALAHORRA,2.0,Renfe Data GTFS alta/larga/media,42.310458,-1.957755
81109,RINCÓN DE SOTO,Media distancia,26,RINCÓN DE SOTO,2.0,Renfe Data GTFS alta/larga/media,42.230011,-1.847473
81110,ALFARO,Media distancia,26,ALFARO,2.0,Renfe Data GTFS alta/larga/media,42.186525,-1.747985
81102,AGONCILLO,Media distancia,26,AGONCILLO,2.0,Renfe Data GTFS alta/larga/media,42.443585,-2.291701
17000,MADRID-CHAMARTÍN-CLARA CAMPOAMOR,Media distancia,28,MADRID,2.0,Renfe Data GTFS alta/larga/media,40.4711789,-3.6829524
18000,MADRID-ATOCHA CERCANÍAS,Media distancia,28,MADRID,2.0,Renfe Data GTFS alta/larga/media,40.4066191,-3.6894391
60200,ARANJUEZ,Media distancia,28,ARANJUEZ,2.0,Renfe Data GTFS alta/larga/media,40.0350257,-3.6182534
60202,CASTILLEJO-AÑOVER,Media distancia,28,ARANJUEZ,2.0,Renfe Data GTFS alta/larga/media,39.949634,-3.738774
60203,VILLASEQUILLA,Media distancia,45,VILLASEQUILLA,2.0,Renfe Data GTFS alta/larga/media,39.879535,-3.728453
60300,VILLACAÑAS,Media distancia,45,VILLACAÑAS,2.0,Renfe Data GTFS alta/larga/media,39.622698,-3.33051
60301,QUERO,Media distancia,45,QUERO,2.0,Renfe Data GTFS alta/larga/media,39.504173,-3.266072
60400,ALCÁZAR DE SAN JUAN,Media distancia,13,ALCÁZAR DE SAN JUAN,2.0,Renfe Data GTFS alta/larga/media,39.395628,-3.205744
35001,LEGANÉS,Media distancia,28,LEGANÉS,2.0,Renfe Data GTFS alta/larga/media,40.328643,-3.7713161
35002,FUENLABRADA,Media distancia,28,FUENLABRADA,2.0,Renfe Data GTFS alta/larga/media,40.2833784,-3.7994429
35005,ILLESCAS,Media distancia,45,ILLESCAS,2.0,Renfe Data GTFS alta/larga/media,40.12088,-3.842262
35105,TORRIJOS,Media distancia,45,TORRIJOS,2.0,Renfe Data GTFS alta/larga/media,39.979003,-4.283037
35200,TALAVERA DE LA REINA,Media distancia,45,TALAVERA DE LA REINA,2.0,Renfe Data GTFS alta/larga/media,39.970674,-4.826512
35203,OROPESA DE TOLEDO,Media distancia,45,OROPESA,2.0,Renfe Data GTFS alta/larga/media,39.921746,-5.186137
35206,NAVALMORAL DE LA MATA,Media distancia,10,NAVALMORAL DE LA MATA,2.0,Renfe Data GTFS alta/larga/media,39.894913,-5.545607
35207,CASATEJADA,Media distancia,10,CASATEJADA,2.0,Renfe Data GTFS alta/larga/media,39.891909,-5.677732
30000,MONFRAGÜE,Media distancia,10,MALPARTIDA DE PLASENCIA,2.0,Renfe Data GTFS alta/larga/media,39.937464,-6.10091
35400,CÁCERES,Media distancia,10,CÁCERES,2.0,Renfe Data GTFS alta/larga/media,39.461131,-6.385679
37500,MÉRIDA,Media distancia,06,MÉRIDA,2.0,Renfe Data GTFS alta/larga/media,38.921503,-6.343794
30002,PLASENCIA,Media distancia,10,PLASENCIA,2.0,Renfe Data GTFS alta/larga/media,40.022282,-6.099397
35301,MIRABEL,Media distancia,10,MIRABEL,2.0,Renfe Data GTFS alta/larga/media,39.866229,-6.228969
35302,CASAS DE MILLÁN,Media distancia,10,CASAS DE MILLÁN,2.0,Renfe Data GTFS alta/larga/media,39.811866,-6.326045
35303,CAÑAVERAL,Media distancia,10,CAÑAVERAL,2.0,Renfe Data GTFS alta/larga/media,39.789124,-6.375031
35402,ARROYO DE MALPARTIDA,Media distancia,10,CÁCERES,2.0,Renfe Data GTFS alta/larga/media,39.468078,-6.533634
35405,SAN VICENTE DE ALCÁNTARA,Media distancia,06,SAN VICENTE DE ALCÁNTARA,2.0,Renfe Data GTFS alta/larga/media,39.381561,-7.117075
35406,VALENCIA DE ALCÁNTARA,Media distancia,10,VALENCIA DE ALCÁNTARA,2.0,Renfe Data GTFS alta/larga/media,39.426928,-7.230688
37606,BADAJOZ,Media distancia,06,BADAJOZ,2.0,Renfe Data GTFS alta/larga/media,38.890696,-6.981753
37200,CIUDAD REAL,Media distancia,13,CIUDAD REAL,2.0,Renfe Data GTFS alta/larga/media,38.9853,-3.913633
94004,ALMAGRO,Media distancia,13,ALMAGRO,2.0,Renfe Data GTFS alta/larga/media,38.895323,-3.709777
94002,DAIMIEL,Media distancia,13,DAIMIEL,2.0,Renfe Data GTFS alta/larga/media,39.061553,-3.604213
50100,MANZANARES,Media distancia,13,MANZANARES,2.0,Renfe Data GTFS alta/larga/media,39.005837,-3.370507
50002,CINCO CASAS,Media distancia,13,ALCÁZAR DE SAN JUAN,2.0,Renfe Data GTFS alta/larga/media,39.169282,-3.232663
10400,ÁVILA,Media distancia,05,ÁVILA,2.0,Renfe Data GTFS alta/larga/media,40.657255,-4.683312
10300,HERRADÓN-LA CAÑADA,Media distancia,05,HERRADÓN DE PINARES,2.0,Renfe Data GTFS alta/larga/media,40.599275,-4.495039
10208,NAVALPERAL,Media distancia,05,NAVALPERAL DE PINARES,2.0,Renfe Data GTFS alta/larga/media,40.591152,-4.408382
10207,LAS NAVAS DEL MARQUÉS,Media distancia,05,NAVAS DEL MARQUÉS (LAS),2.0,Renfe Data GTFS alta/larga/media,40.589205,-4.362259
10209,EL PIMPOLLAR,Media distancia,28,SANTA MARÍA DE LA ALAMEDA,2.0,Renfe Data GTFS alta/larga/media,40.567587,-4.283541
10206,SANTA MARÍA DE LA ALAMEDA-PEGUERINOS,Media distancia,28,SANTA MARÍA DE LA ALAMEDA,2.0,Renfe Data GTFS alta/larga/media,40.569001,-4.2691255
10205,ROBLEDO DE CHAVELA,Media distancia,28,ROBLEDO DE CHAVELA,2.0,Renfe Data GTFS alta/larga/media,40.5208244,-4.2467592
10204,ZARZALEJO,Media distancia,28,ZARZALEJO,2.0,Renfe Data GTFS alta/larga/media,40.5389272,-4.1580662
10203,EL ESCORIAL,Media distancia,28,SAN LORENZO DE EL ESCORIAL,2.0,Renfe Data GTFS alta/larga/media,40.5853675,-4.1324053
10202,LAS ZORRERAS-NAVALQUEJIGO,Media distancia,28,SAN LORENZO DE EL ESCORIAL,2.0,Renfe Data GTFS alta/larga/media,40.6093116,-4.0463626
10201,SAN YAGO,Media distancia,28,GALAPAGAR,2.0,Renfe Data GTFS alta/larga/media,40.6178953,-4.0310749
10200,VILLALBA DE GUADARRAMA,Media distancia,28,COLLADO VILLALBA,2.0,Renfe Data GTFS alta/larga/media,40.6264893,-4.0080301
10100,PINAR DE LAS ROZAS,Media distancia,28,ROZAS DE MADRID (LAS),2.0,Renfe Data GTFS alta/larga/media,40.5222672,-3.8822477
10005,LAS ROZAS,Media distancia,28,ROZAS DE MADRID (LAS),2.0,Renfe Data GTFS alta/larga/media,40.4942887,-3.8681747
10002,POZUELO,Media distancia,28,POZUELO DE ALARCÓN,2.0,Renfe Data GTFS alta/larga/media,40.4474569,-3.8002779
10001,ARAVACA,Media distancia,28,MADRID,2.0,Renfe Data GTFS alta/larga/media,40.4484551,-3.7855547
10000,MADRID-PRÍNCIPE PÍO,Media distancia,28,MADRID,2.0,Renfe Data GTFS alta/larga/media,40.4214895,-3.7189689
